date,weekday,weekno,month,year,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2015-05-04,2,19,5,2015,49,72,181,5,5,1,59,144,25,30,22,3,11,36,0,0,60,0,0,1,0,0,4,0,0,0,0,0,0,64,7,0,779,67.8,55.0,1015.8,10.0,8.4,14.0,24.1,82.0,60.1,0.2,999.9,0,1,0,0,1,0
2015-05-05,3,19,5,2015,48,69,122,7,4,3,66,150,20,18,23,2,6,35,0,0,51,1,2,2,1,0,0,0,0,0,0,0,0,63,3,0,696,56.1,48.3,1022.4,5.8,7.2,13.0,18.1,73.9,52.0,0.78,999.9,0,1,0,0,1,0
2015-05-06,4,19,5,2015,40,90,124,3,9,4,71,145,8,22,30,11,7,42,0,0,47,0,3,1,1,2,1,2,0,0,0,0,0,71,5,0,739,60.1,53.5,1021.2,3.6,5.4,9.9,999.9,82.0,51.1,0.01,999.9,1,0,0,0,0,0
2015-05-07,5,19,5,2015,44,70,176,7,8,2,43,178,25,16,15,12,9,41,1,0,71,2,14,3,0,1,1,0,0,0,0,0,0,84,1,1,825,71.2,52.9,1016.3,9.9,7.8,19.0,28.0,87.1,51.1,0.0,999.9,0,0,0,0,0,0
2015-05-08,6,19,5,2015,41,85,171,3,12,2,64,167,16,30,40,5,5,35,0,1,50,0,8,0,2,0,1,0,0,0,0,0,0,63,5,1,807,73.9,61.8,1013.1,9.9,7.8,20.0,27.0,87.1,57.0,0.0,999.9,0,1,0,0,1,0
2015-05-09,7,19,5,2015,35,87,144,6,6,3,34,137,15,22,25,7,8,25,0,1,50,1,9,1,0,1,0,0,0,0,0,0,0,66,2,0,685,60.4,56.3,1016.4,6.3,7.2,15.9,999.9,68.0,51.8,0.59,999.9,0,1,0,0,0,0
2015-05-10,1,19,5,2015,30,106,160,2,8,3,53,159,16,17,23,4,13,35,0,0,45,3,0,1,1,0,1,0,0,0,0,0,0,56,5,0,741,50.3,46.9,1017.2,5.7,7.7,9.9,999.9,66.9,46.9,0.18,999.9,0,1,0,0,0,0
2015-05-11,2,20,5,2015,48,77,154,6,3,3,52,149,13,25,29,7,7,38,1,0,55,1,0,1,1,0,0,1,0,0,0,0,0,75,2,0,748,59.9,54.5,1012.2,8.7,9.4,21.0,28.9,71.1,46.9,0.05,999.9,0,1,0,0,0,0
2015-05-12,3,20,5,2015,53,73,145,3,5,2,56,164,21,21,26,6,7,36,0,1,49,0,6,0,2,1,3,0,0,0,0,0,0,75,2,0,757,54.2,39.5,1016.4,10.0,15.3,22.0,31.1,71.1,50.0,0.14,999.9,0,1,0,0,0,0
2015-05-13,4,20,5,2015,48,79,147,4,3,1,54,179,19,25,24,11,7,35,0,0,49,2,1,1,2,0,0,0,0,0,0,0,0,72,4,0,767,49.6,35.3,1029.5,10.0,9.3,14.0,18.1,57.9,45.0,0.0,999.9,0,0,0,0,0,0
2015-05-14,5,20,5,2015,41,76,121,1,6,2,64,171,18,18,34,2,15,41,1,0,61,1,3,2,0,1,0,0,0,1,0,0,0,73,1,1,755,55.3,40.4,1026.8,10.0,8.7,13.0,19.0,69.1,45.0,0.0,999.9,0,1,0,0,0,0
2015-05-15,6,20,5,2015,46,76,170,5,5,3,56,169,15,16,33,13,10,35,0,1,67,0,13,3,0,0,0,0,0,0,0,0,0,80,6,0,822,67.6,58.2,1015.2,9.7,9.8,15.0,21.0,79.0,46.0,0.16,999.9,0,1,0,0,0,0
2015-05-16,7,20,5,2015,46,117,217,1,9,2,57,173,15,31,33,5,9,33,0,0,57,1,11,1,0,0,1,0,2,0,0,0,0,52,9,0,882,72.9,63.9,1014.8,10.0,6.0,12.0,999.9,82.0,60.1,0.03,999.9,0,1,0,0,0,0
2015-05-17,1,20,5,2015,29,128,222,9,6,1,48,155,13,22,21,12,14,30,0,0,41,0,4,0,1,0,3,0,1,0,0,0,0,72,4,0,836,74.9,66.4,1013.1,8.3,11.3,20.0,29.9,84.0,66.9,0.0,999.9,0,1,0,0,0,0
2015-05-18,2,21,5,2015,43,84,155,3,9,4,64,153,14,24,20,12,14,29,0,0,54,2,1,3,0,0,3,0,0,0,0,0,0,62,5,0,758,74.6,59.6,1014.1,10.0,12.9,20.0,28.0,84.0,66.9,0.0,999.9,0,0,0,0,0,0
2015-05-19,3,21,5,2015,32,74,133,2,3,5,76,160,15,15,15,3,9,40,0,0,51,0,2,0,0,0,2,3,0,0,0,0,0,66,1,0,707,51.4,37.4,1021.9,10.0,10.5,17.1,25.1,63.0,48.0,0.0,999.9,0,0,0,0,0,0
2015-05-20,4,21,5,2015,41,81,136,4,0,2,57,139,19,31,31,6,6,36,0,1,58,3,8,0,1,0,2,0,0,0,0,0,0,63,4,0,729,46.2,30.9,1023.8,10.0,9.1,14.0,19.0,54.0,43.0,0.0,999.9,0,1,0,0,0,0
2015-05-21,5,21,5,2015,47,73,136,2,7,4,71,155,21,15,33,8,11,29,1,1,52,1,11,3,0,0,0,1,1,0,0,0,0,59,3,0,745,54.7,37.9,1019.1,10.0,7.3,14.0,20.0,70.0,43.0,0.02,999.9,0,1,0,0,0,0
2015-05-22,6,21,5,2015,43,82,154,0,8,2,55,182,22,27,25,8,16,55,0,1,53,1,7,1,0,1,3,0,0,0,0,0,0,76,2,0,824,60.5,37.5,1020.5,10.0,7.5,14.0,999.9,70.0,46.9,0.0,999.9,0,0,0,0,0,0
2015-05-23,7,21,5,2015,37,109,143,5,2,1,47,179,21,23,30,8,11,36,2,1,62,4,9,3,2,1,2,0,0,0,0,0,0,57,3,0,798,65.7,37.6,1025.2,10.0,6.7,11.1,19.0,82.9,50.0,0.0,999.9,0,0,0,0,0,0
2015-05-24,1,21,5,2015,21,81,172,2,9,4,34,134,20,31,25,6,10,28,0,1,43,6,1,0,0,0,2,0,1,0,0,0,0,51,5,0,687,68.8,51.7,1019.6,9.7,5.4,8.9,999.9,82.9,53.1,0.01,999.9,0,1,0,0,0,0
2015-05-25,2,22,5,2015,26,78,186,3,7,3,45,124,18,28,25,8,11,37,0,0,40,3,3,1,0,1,4,0,0,0,0,0,0,54,3,0,708,74.3,63.4,1011.5,9.8,12.8,21.0,27.0,81.0,62.1,0.43,999.9,0,1,0,0,0,0
2015-05-26,3,22,5,2015,40,81,170,3,3,3,54,162,19,30,17,9,9,34,0,1,55,0,4,4,1,0,0,0,0,0,0,0,0,67,4,0,770,73.3,64.3,1011.1,9.4,10.9,22.0,39.0,81.0,68.0,0.06,999.9,0,1,0,0,0,0
2015-05-27,4,22,5,2015,35,75,135,3,4,2,59,158,23,25,24,9,8,30,1,2,58,0,1,3,1,3,1,0,0,0,0,0,0,74,3,0,737,70.9,60.2,1012.5,9.8,11.7,21.0,26.0,77.0,66.9,0.42,999.9,0,1,0,0,0,0
2015-05-28,5,22,5,2015,44,79,166,2,7,1,45,174,21,31,29,10,13,39,1,1,61,2,9,3,0,1,3,1,0,0,0,0,0,55,2,0,800,72.0,55.7,1020.3,10.0,5.3,13.0,18.1,84.0,60.1,0.06,999.9,0,0,0,0,0,0
2015-05-29,6,22,5,2015,49,54,148,6,7,3,58,192,19,31,37,6,10,44,1,2,61,1,7,2,0,0,0,0,1,0,0,0,0,86,3,0,828,75.7,62.5,1015.3,9.6,8.7,14.0,21.0,84.0,60.1,0.0,999.9,0,1,0,0,0,0
2015-05-30,7,22,5,2015,37,90,152,3,6,6,40,161,15,27,38,4,10,34,0,1,39,5,6,0,0,1,0,0,0,0,0,0,0,43,1,0,719,66.0,60.4,1014.3,7.7,10.3,21.0,29.9,84.0,48.9,0.23,999.9,0,1,0,0,0,0
2015-05-31,1,22,5,2015,36,82,136,6,5,3,46,133,20,21,23,8,12,26,0,1,46,4,1,0,0,0,0,0,0,0,0,0,0,54,3,0,666,48.7,42.8,1021.0,6.4,15.6,20.0,28.0,55.9,44.1,0.77,999.9,0,1,0,0,0,0
2015-06-01,2,23,6,2015,129,84,147,4,23,14,79,180,19,32,30,8,5,40,0,0,66,1,0,0,1,1,3,1,0,0,0,0,0,72,15,0,954,53.5,42.4,1023.3,10.0,9.2,14.0,999.9,62.1,44.1,0.02,999.9,0,0,0,0,0,0
2015-06-02,3,23,6,2015,45,72,158,4,3,6,53,171,21,14,24,7,16,33,2,4,55,2,6,1,0,0,2,0,0,0,0,0,0,65,8,0,772,58.0,42.8,1021.6,10.0,4.6,11.1,15.0,71.1,45.0,0.0,999.9,0,0,0,0,0,0
2015-06-03,4,23,6,2015,54,71,132,3,4,5,65,154,21,29,29,8,10,43,1,2,59,1,8,3,0,1,2,0,0,0,0,0,0,70,3,0,778,65.3,50.1,1017.4,10.0,6.0,9.9,17.1,79.0,45.0,0.0,999.9,0,0,0,0,0,0
2015-06-04,5,23,6,2015,40,75,120,6,6,1,46,166,21,30,34,13,13,27,0,3,47,1,5,1,0,0,0,0,0,0,0,0,0,62,4,0,721,71.0,58.0,1015.1,10.0,7.2,11.1,999.9,82.0,55.0,0.0,999.9,0,0,0,0,0,0
2015-06-05,6,23,6,2015,56,91,136,5,7,2,61,168,15,26,25,5,5,33,1,0,53,2,10,1,1,0,0,0,0,0,0,0,0,81,2,0,786,66.8,57.6,1016.9,9.3,11.0,21.0,27.0,82.0,59.0,0.0,999.9,0,0,0,0,0,0
2015-06-06,7,23,6,2015,43,87,155,4,9,1,40,166,22,24,29,7,16,36,1,0,39,1,1,0,0,1,1,0,0,0,0,0,0,75,0,0,758,62.4,51.4,1020.0,9.9,9.6,14.0,19.0,73.0,54.0,0.0,999.9,0,0,0,0,0,0
2015-06-07,1,23,6,2015,26,89,173,3,7,2,54,137,25,31,29,8,3,26,0,0,47,2,1,0,0,0,3,0,1,0,0,0,0,66,6,0,739,68.2,59.9,1010.4,9.3,9.3,15.0,26.0,82.9,54.0,0.0,999.9,0,1,0,0,0,0
2015-06-08,2,24,6,2015,42,60,124,4,7,2,46,151,19,19,25,6,10,36,0,0,53,2,3,1,0,0,2,0,0,0,0,0,0,65,4,0,681,74.9,64.3,1004.7,9.7,11.3,17.1,26.0,86.0,60.1,0.44,999.9,0,1,0,0,1,0
2015-06-09,3,24,6,2015,43,58,133,4,8,6,58,161,28,24,34,6,8,31,0,3,46,0,13,1,0,0,0,1,0,0,0,0,0,61,3,0,730,72.0,57.5,1008.1,9.7,5.9,12.0,15.0,87.1,61.0,0.1,999.9,0,0,0,0,1,0
2015-06-10,4,24,6,2015,45,75,152,3,5,6,54,171,20,24,38,4,12,36,0,1,51,3,18,2,0,1,1,0,0,0,0,0,0,66,5,0,793,81.7,64.6,1005.2,10.0,11.5,18.1,27.0,93.9,61.0,0.08,999.9,0,1,0,0,1,0
2015-06-11,5,24,6,2015,36,69,138,3,5,2,46,159,24,28,25,6,24,51,0,0,47,1,5,0,1,0,0,0,1,0,0,0,0,125,6,0,802,72.1,60.1,1009.4,9.7,6.2,11.1,999.9,77.0,66.0,0.01,999.9,0,0,0,0,0,0
2015-06-12,6,24,6,2015,50,83,158,6,10,1,45,187,25,21,24,11,14,50,0,0,58,3,4,1,0,0,0,0,0,0,0,0,0,66,9,1,827,65.9,63.2,1009.2,4.1,6.1,15.9,22.9,79.0,59.0,0.28,999.9,0,1,0,0,1,0
2015-06-13,7,24,6,2015,33,101,186,3,10,3,50,178,18,26,26,8,12,26,0,1,50,2,6,1,0,1,1,0,0,0,0,0,0,65,6,0,813,69.7,62.8,1012.9,6.4,5.8,15.0,18.1,87.1,57.2,0.09,999.9,1,0,0,0,1,0
2015-06-14,1,24,6,2015,32,90,171,4,7,2,47,169,19,26,40,6,11,40,0,0,60,3,7,1,1,0,2,0,0,0,1,0,0,48,7,0,794,75.9,69.9,1012.0,8.5,7.2,14.0,20.0,88.0,57.9,1.44,999.9,0,1,0,0,1,0
2015-06-15,2,25,6,2015,71,80,123,1,9,6,62,185,13,27,32,7,2,39,1,2,54,1,0,1,0,0,0,0,0,1,0,0,0,16,6,0,739,76.4,71.8,1012.5,9.0,6.7,21.0,999.9,84.9,70.0,1.54,999.9,1,1,0,0,1,1
2015-06-16,3,25,6,2015,43,85,152,4,5,2,60,185,21,28,39,9,9,50,0,1,83,3,13,1,1,0,0,0,0,0,0,0,0,50,2,1,847,70.4,60.2,1018.7,8.6,8.5,15.9,21.0,82.9,66.0,1.75,999.9,0,1,0,0,1,0
2015-06-17,4,25,6,2015,28,79,134,3,6,1,44,165,18,22,21,8,11,55,1,1,60,1,5,1,0,0,0,0,1,0,0,0,0,53,4,0,722,63.5,52.5,1017.5,8.7,4.0,9.9,999.9,72.0,57.9,0.0,999.9,0,1,0,0,0,0
2015-06-18,5,25,6,2015,41,105,139,6,10,4,47,159,19,29,30,7,9,47,0,0,52,4,5,2,0,1,0,0,0,0,0,0,0,47,5,0,768,74.5,67.1,1013.2,7.1,7.8,22.0,28.9,82.0,57.9,0.33,999.9,1,1,0,0,1,0
2015-06-19,6,25,6,2015,33,73,151,6,8,6,44,199,14,27,31,14,13,40,0,2,37,0,5,2,0,0,3,0,0,0,0,0,0,66,1,0,775,63.1,53.5,1017.3,10.0,10.7,15.9,999.9,82.0,57.0,0.48,999.9,0,0,0,0,0,0
2015-06-20,7,25,6,2015,41,97,189,6,9,1,43,174,23,24,24,5,10,31,0,1,43,2,0,1,0,1,2,0,0,0,1,0,0,31,7,0,766,67.4,57.1,1011.5,10.0,5.9,14.0,19.0,82.0,57.0,0.0,999.9,0,0,0,0,0,0
2015-06-21,1,25,6,2015,21,101,250,4,6,3,33,146,8,20,26,12,12,33,0,1,67,1,0,1,0,0,1,0,1,0,0,0,0,32,4,0,783,76.8,66.6,1010.6,9.7,7.8,17.1,24.1,87.1,57.0,0.22,999.9,0,1,0,0,1,0
2015-06-22,2,26,6,2015,40,91,162,3,4,5,50,179,17,31,32,4,8,42,1,1,52,0,2,2,0,0,0,0,0,0,0,0,0,48,6,0,780,78.3,71.4,1011.2,9.9,8.7,19.0,27.0,87.1,70.0,0.0,999.9,0,1,0,0,0,0
2015-06-23,3,26,6,2015,37,70,154,6,0,2,53,171,9,22,22,8,11,34,0,2,44,2,5,3,1,0,4,0,0,0,0,0,0,67,4,1,732,77.2,61.9,1013.3,10.0,9.0,17.1,22.9,84.9,70.0,0.04,999.9,0,1,0,0,1,0
2015-06-24,4,26,6,2015,34,80,131,2,5,3,38,175,24,21,32,13,10,33,0,0,50,1,2,2,1,0,3,0,1,0,0,0,0,62,4,1,728,72.3,57.4,1019.1,10.0,5.0,9.9,15.9,81.0,66.0,0.0,999.9,0,0,0,0,0,0
2015-06-25,5,26,6,2015,34,76,142,2,5,5,47,164,35,23,42,9,5,41,0,1,48,2,0,0,0,0,1,0,0,0,0,0,0,95,5,2,784,73.4,65.2,1014.5,9.0,6.7,11.1,999.9,82.9,66.0,0.0,999.9,0,1,0,0,1,0
2015-06-26,6,26,6,2015,57,76,141,9,6,1,45,166,28,29,34,4,7,48,0,0,58,1,0,0,0,0,3,0,1,0,0,0,0,64,5,1,784,66.3,61.6,1014.6,6.8,7.9,12.0,999.9,82.9,63.0,0.02,999.9,0,1,0,0,0,0
2015-06-27,7,26,6,2015,40,88,142,6,9,0,42,156,24,32,38,6,11,17,0,1,51,3,1,1,1,0,2,0,0,0,0,0,0,46,6,0,723,66.5,54.0,1014.4,9.7,9.2,14.0,20.0,77.0,59.0,0.7,999.9,0,1,0,0,0,0
2015-06-28,1,26,6,2015,24,107,202,6,7,2,51,139,18,31,37,12,13,36,0,4,60,1,0,1,0,0,0,0,0,0,0,0,0,39,7,0,797,70.0,51.7,1012.1,10.0,5.0,14.0,25.1,81.0,57.9,0.0,999.9,0,1,0,0,0,0
2015-06-29,2,27,6,2015,47,74,139,5,7,5,45,156,19,32,30,10,14,36,0,2,54,1,0,3,1,0,3,0,0,0,0,0,0,65,2,1,751,70.6,63.0,1008.6,9.3,4.4,8.0,999.9,81.0,57.9,0.02,999.9,0,1,0,0,0,0
2015-06-30,3,27,6,2015,41,76,145,4,1,2,40,178,20,16,27,10,10,40,2,0,45,2,4,1,1,1,0,0,0,0,0,0,0,76,6,0,748,70.7,62.3,1008.4,8.5,6.6,15.0,999.9,80.1,64.9,0.06,999.9,0,0,0,0,0,0
2015-07-01,4,27,7,2015,117,83,123,1,16,4,64,186,24,29,27,10,12,49,0,0,52,1,3,3,0,0,2,0,0,0,0,0,0,79,3,0,888,62.6,53.7,1013.3,10.0,7.7,11.1,999.9,80.1,59.0,0.0,999.9,0,0,0,0,0,0
2015-07-02,5,27,7,2015,58,95,114,3,5,5,55,151,17,25,35,6,12,26,0,2,62,2,2,3,1,0,0,0,0,0,0,0,0,75,3,0,757,62.8,54.0,1015.1,9.9,9.3,14.0,999.9,70.0,55.4,0.0,999.9,0,0,0,0,0,0
2015-07-03,6,27,7,2015,45,81,139,1,5,3,47,179,16,38,26,13,7,36,1,1,49,3,2,3,0,1,1,0,0,1,0,0,0,66,4,0,768,68.0,54.0,1014.1,10.0,6.3,11.1,999.9,77.0,55.9,0.0,999.9,0,0,0,0,0,0
2015-07-04,7,27,7,2015,24,149,184,3,12,2,43,150,15,35,41,9,10,37,1,0,58,4,3,0,1,1,3,0,0,0,0,0,0,50,10,0,845,72.2,56.2,1014.1,9.9,3.1,8.0,999.9,84.0,61.0,0.0,999.9,0,0,0,0,0,0
2015-07-05,1,27,7,2015,23,108,247,2,5,6,47,167,20,30,39,10,22,33,2,0,52,7,0,1,0,0,8,0,0,0,0,0,0,65,4,0,898,76.0,59.6,1016.6,8.0,3.5,8.9,999.9,84.9,62.1,0.0,999.9,0,0,0,0,0,0
2015-07-06,2,28,7,2015,55,79,146,5,9,2,58,161,21,16,32,7,5,39,0,0,55,1,1,3,0,0,2,0,0,0,0,0,0,56,4,0,757,78.4,65.7,1013.7,9.2,8.5,15.9,22.9,88.0,64.9,0.0,999.9,0,1,0,0,1,0
2015-07-07,3,28,7,2015,43,84,115,3,2,3,41,176,21,14,25,7,9,37,0,0,47,1,2,4,1,0,0,0,0,0,1,0,0,63,2,0,701,69.0,57.5,1013.5,8.3,12.3,21.0,27.0,88.0,59.0,0.76,999.9,0,1,0,0,1,0
2015-07-08,4,28,7,2015,45,81,100,2,7,0,55,171,18,23,21,4,9,44,1,1,50,2,6,1,0,0,0,0,0,0,0,0,0,72,4,1,718,62.5,50.6,1018.4,10.0,7.2,11.1,999.9,73.9,59.0,0.05,999.9,0,1,0,0,0,0
2015-07-09,5,28,7,2015,32,86,107,2,4,1,44,155,16,24,17,8,15,38,0,0,44,2,5,2,0,0,1,0,0,0,0,0,0,65,3,0,671,66.3,57.4,1014.2,5.9,7.2,11.1,999.9,73.9,59.0,0.04,999.9,0,1,0,0,0,0
2015-07-10,6,28,7,2015,49,83,111,3,4,0,55,196,14,34,19,7,5,30,0,0,39,2,5,3,0,1,1,0,1,0,0,0,0,75,2,0,739,71.5,57.0,1018.1,9.0,4.3,8.0,999.9,82.0,61.0,0.0,999.9,0,0,0,0,0,0
2015-07-11,7,28,7,2015,31,99,188,8,8,1,37,168,18,35,24,14,11,28,1,3,43,5,0,1,1,1,3,0,0,0,0,0,0,66,4,0,798,73.7,57.2,1019.1,10.0,3.7,8.9,999.9,82.0,63.0,0.0,999.9,0,1,0,0,0,0
2015-07-12,1,28,7,2015,41,93,189,6,5,1,46,167,16,29,33,6,15,22,0,0,54,1,0,3,1,0,0,0,0,0,0,0,0,68,5,0,801,75.0,65.4,1014.6,8.5,5.9,9.9,999.9,82.9,64.9,0.09,999.9,0,1,0,0,0,0
2015-07-13,2,29,7,2015,60,103,131,2,2,2,61,178,14,21,22,12,14,42,0,0,50,1,0,0,0,1,3,0,0,0,0,0,0,60,3,0,782,78.0,67.6,1007.4,10.0,9.1,26.0,33.0,88.0,69.1,0.06,999.9,0,1,0,0,1,0
2015-07-14,3,29,7,2015,31,60,120,6,5,0,51,191,20,30,16,11,14,27,0,2,48,0,6,0,1,0,0,1,0,0,0,0,0,65,6,0,711,78.0,66.1,1002.4,10.0,9.3,17.1,25.1,88.0,70.0,0.66,999.9,0,1,0,0,1,0
2015-07-15,4,29,7,2015,60,95,111,2,5,4,52,199,15,27,31,8,10,28,0,1,63,2,7,1,0,0,1,0,0,0,0,0,0,66,6,0,794,68.2,52.4,1013.7,10.0,10.0,15.9,22.0,84.0,62.1,0.0,999.9,0,0,0,0,0,0
2015-07-16,5,29,7,2015,44,83,114,1,6,5,53,159,21,31,19,7,10,32,0,0,35,1,5,1,0,1,2,0,0,0,0,0,0,42,1,0,673,69.4,57.2,1015.2,9.6,6.9,14.0,20.0,79.0,62.1,0.0,999.9,0,1,0,0,1,0
2015-07-17,6,29,7,2015,48,87,141,4,9,4,58,186,21,32,44,7,11,41,0,4,36,5,4,0,0,1,0,0,0,0,0,0,0,75,6,0,824,80.0,70.8,1007.5,8.4,7.8,11.1,18.1,93.0,63.0,0.52,999.9,0,1,0,0,1,0
2015-07-18,7,29,7,2015,40,82,186,1,6,4,46,167,14,22,27,4,9,46,0,0,57,3,3,1,0,0,2,0,0,0,0,0,0,49,7,0,776,82.5,70.8,1008.9,10.0,8.0,17.1,29.9,93.0,73.9,0.03,999.9,0,1,0,0,1,0
2015-07-19,1,29,7,2015,31,86,187,6,8,2,40,163,19,41,21,7,18,30,0,2,55,1,0,1,1,1,0,0,0,0,0,0,0,40,4,0,764,82.1,68.8,1010.2,10.0,7.0,14.0,21.0,93.0,75.9,0.03,999.9,0,0,0,0,0,0
2015-07-20,2,30,7,2015,43,86,141,4,9,4,61,186,16,34,34,2,8,36,0,0,49,1,0,1,0,1,1,0,0,0,0,0,0,59,2,0,778,77.6,61.5,1009.2,10.0,5.8,12.0,18.1,89.1,68.0,0.0,999.9,0,0,0,0,0,0
2015-07-21,3,30,7,2015,41,82,146,4,5,3,51,168,16,29,36,6,17,40,0,0,54,1,7,2,1,2,3,0,0,0,0,0,0,57,5,0,776,77.1,57.7,1009.4,10.0,7.4,9.9,15.9,89.1,68.0,0.0,999.9,0,0,0,0,0,0
2015-07-22,4,30,7,2015,43,82,145,5,5,4,56,175,12,25,26,3,14,37,0,1,52,0,6,1,0,3,2,0,0,0,0,0,0,72,5,0,774,75.9,54.3,1013.5,10.0,4.1,9.9,999.9,84.0,66.9,0.0,999.9,0,0,0,0,0,0
2015-07-23,5,30,7,2015,37,96,147,4,4,2,55,196,17,28,27,6,15,40,0,2,49,1,11,0,1,0,0,0,0,0,1,0,0,69,2,0,810,77.7,56.0,1014.7,10.0,4.1,9.9,999.9,86.0,66.9,0.0,999.9,0,0,0,0,0,0
2015-07-24,6,30,7,2015,43,112,147,3,10,6,51,204,15,41,29,9,10,50,0,0,50,1,10,0,0,0,0,0,0,0,0,0,0,72,4,0,867,79.2,59.2,1014.9,10.0,6.0,15.0,24.1,87.1,66.9,0.0,999.9,0,0,0,0,0,0
2015-07-25,7,30,7,2015,35,111,170,3,8,7,54,177,12,31,32,6,12,49,1,1,62,2,0,1,2,0,0,0,0,0,0,0,0,50,5,0,831,80.8,66.7,1012.1,10.0,8.2,15.0,999.9,91.9,69.1,0.0,999.9,0,0,0,0,0,0
2015-07-26,1,30,7,2015,24,95,190,2,11,2,47,148,23,32,41,4,11,35,0,0,64,4,0,2,0,0,1,0,1,0,0,0,0,60,5,0,802,77.4,64.7,1013.0,10.0,4.7,11.1,999.9,91.9,71.1,0.0,999.9,0,1,0,0,0,0
2015-07-27,2,31,7,2015,55,97,157,3,4,4,46,212,24,30,23,7,15,42,0,1,53,0,1,1,1,0,3,0,1,0,0,0,0,52,3,0,835,80.3,64.2,1014.0,9.5,6.8,14.0,18.1,90.0,71.1,0.0,999.9,0,0,0,0,0,0
2015-07-28,3,31,7,2015,46,83,143,4,4,5,44,172,20,32,30,2,13,41,1,1,58,1,4,2,0,0,4,0,1,0,0,0,0,53,3,0,767,82.9,66.1,1013.8,10.0,6.8,14.0,999.9,93.9,71.1,0.0,999.9,0,0,0,0,0,0
2015-07-29,4,31,7,2015,47,94,142,8,8,3,44,157,13,38,31,3,11,37,2,0,55,0,3,1,0,0,1,0,0,0,0,0,0,63,2,0,763,83.3,65.7,1012.8,9.5,8.0,15.0,22.0,93.9,73.9,0.07,999.9,0,1,0,0,1,0
2015-07-30,5,31,7,2015,34,88,146,5,6,2,65,160,15,25,34,9,11,45,0,1,48,1,3,0,2,0,2,0,0,0,0,0,0,70,3,0,775,80.0,54.5,1015.7,10.0,9.5,15.0,22.0,90.0,69.1,0.0,999.9,0,0,0,0,0,0
2015-07-31,6,31,7,2015,61,78,147,3,6,4,41,173,19,35,30,5,15,40,0,2,50,1,2,0,0,1,5,0,0,1,0,0,0,55,7,0,781,80.7,55.8,1014.4,10.0,9.9,19.0,28.9,90.0,69.1,0.0,999.9,0,0,0,0,0,0
2015-08-01,7,31,8,2015,105,103,181,3,26,12,62,269,23,28,37,8,11,43,0,1,54,0,1,3,1,0,1,0,0,0,0,0,0,64,6,1,1043,78.2,52.9,1013.6,10.0,8.0,13.0,22.0,90.0,66.0,0.0,999.9,0,0,0,0,0,0
2015-08-02,1,31,8,2015,30,83,198,7,12,2,40,177,20,36,29,10,12,37,0,1,48,3,1,0,1,1,1,0,0,0,0,0,0,64,8,0,821,82.5,64.6,1008.9,10.0,12.6,21.0,29.9,95.0,66.0,0.0,999.9,0,0,0,0,1,0
2015-08-03,2,32,8,2015,45,87,124,4,1,3,62,170,18,22,32,3,9,27,0,1,59,1,0,3,0,0,3,0,0,0,0,0,0,52,3,0,729,77.8,59.0,1007.8,9.8,9.5,27.0,34.0,95.0,68.0,1.06,999.9,0,1,0,0,1,0
2015-08-04,3,32,8,2015,43,72,148,4,3,1,38,162,20,38,37,11,6,30,0,0,53,1,3,3,1,0,2,0,0,0,0,0,0,83,2,0,761,75.0,53.2,1012.8,10.0,6.1,14.0,18.1,84.0,64.0,0.0,999.9,0,0,0,0,0,0
2015-08-05,4,32,8,2015,47,77,128,4,2,3,51,169,23,26,41,4,11,31,1,1,53,2,12,4,0,1,1,0,0,0,0,0,0,76,3,0,771,75.6,56.5,1015.9,10.0,5.1,12.0,14.0,84.0,64.0,0.0,999.9,0,0,0,0,0,0
2015-08-06,5,32,8,2015,40,79,141,3,6,2,61,192,25,26,31,5,10,45,0,1,46,3,4,3,0,1,1,0,0,0,0,0,0,78,6,0,809,76.2,60.0,1013.7,10.0,7.9,12.0,15.9,84.0,64.9,0.0,999.9,0,0,0,0,0,0
2015-08-07,6,32,8,2015,43,79,163,3,11,2,57,198,24,35,22,6,10,45,2,3,50,2,1,2,1,1,0,0,0,0,0,0,0,71,8,0,839,76.4,57.5,1012.0,10.0,7.5,11.1,15.9,84.9,68.0,0.0,999.9,0,0,0,0,0,0
2015-08-08,7,32,8,2015,47,104,187,5,3,2,51,184,18,28,27,11,8,52,0,1,52,0,0,3,1,2,2,0,0,0,0,0,0,59,2,0,849,78.1,62.0,1011.4,10.0,6.5,8.9,999.9,84.9,68.0,0.0,999.9,0,0,0,0,0,0
