crimedate,weekday,weekno,month,year,DECEPTIVE_PRACTICE,CRIMINAL_DAMAGE,BATTERY,INTERFERENCE_WITH_PUBLIC_OFFICER,OFFENSE_INVOLVING_CHILDREN,SEX_OFFENSE,OTHER_OFFENSE,THEFT,CRIMINAL_TRESPASS,ROBBERY,MOTOR_VEHICLE_THEFT,PUBLIC_PEACE_VIOLATION,WEAPONS_VIOLATION,BURGLARY,INTIMIDATION,LIQUOR_LAW_VIOLATION,ASSAULT,HOMICIDE,PROSTITUTION,GAMBLING,STALKING,KIDNAPPING,ARSON,OBSCENITY,CONCEALED_CARRY_LICENSE_VIOLATION,PUBLIC_INDECENCY,HUMAN_TRAFFICKING,RITUALISM,DOMESTIC_VIOLENCE,NARCOTICS,CRIMINAL_SEXUAL_ASSAULT,NON_CRIMINAL,TOTAL_CRIMES
2019-02-23,7,8,2,2019,40,71,122,2,9,3,44,145,16,20,26,3,11,21,1,0,48,1,0,0,0,0,2,0,0,0,0,0,0,56,6,0,647
2019-02-24,1,8,2,2019,25,51,118,2,7,2,41,139,28,23,12,2,10,16,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0,33,3,0,547
2019-02-25,2,9,2,2019,44,54,109,3,7,1,47,149,13,16,28,7,13,16,0,0,38,1,1,0,1,1,1,0,0,0,0,0,0,44,1,0,595
2019-02-26,3,9,2,2019,45,52,111,3,4,5,59,150,22,16,16,5,6,21,1,0,57,0,0,0,0,0,1,0,1,0,0,0,0,32,1,0,608
2019-02-27,4,9,2,2019,64,64,112,4,4,1,43,144,20,21,21,4,11,22,0,0,45,1,4,0,3,1,1,0,2,0,0,0,0,54,3,0,649
2019-02-28,5,9,2,2019,62,48,98,3,8,4,49,155,21,16,20,6,14,14,1,0,40,0,0,0,1,0,0,0,0,0,0,0,0,29,5,0,594
2019-03-01,6,9,3,2019,107,63,97,4,14,8,73,151,12,20,27,3,25,23,0,0,47,0,6,0,0,3,1,0,1,0,0,0,0,60,5,0,750
2019-03-02,7,9,3,2019,46,62,137,5,4,4,37,135,17,20,29,0,27,25,0,2,52,2,3,0,0,0,0,0,0,0,0,0,0,54,2,0,663
2019-03-03,1,9,3,2019,41,52,129,7,4,2,45,94,10,15,26,2,10,16,0,1,46,2,0,0,1,0,1,1,0,0,1,0,0,37,8,0,551
2019-03-04,2,10,3,2019,49,44,107,4,8,1,58,123,8,7,23,1,9,13,0,0,38,0,1,0,0,0,2,0,1,0,0,0,0,44,3,0,544
2019-03-05,3,10,3,2019,51,44,90,2,7,5,41,123,11,15,23,4,6,20,1,0,45,1,3,0,2,0,0,0,0,0,0,0,0,46,1,0,541
2019-03-06,4,10,3,2019,61,61,108,1,7,0,51,148,24,12,21,3,8,17,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,49,6,0,628
2019-03-07,5,10,3,2019,54,58,111,3,8,3,47,148,17,28,16,5,6,17,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,49,2,0,609
2019-03-08,6,10,3,2019,61,74,132,3,7,5,38,138,18,28,31,7,21,30,2,0,53,2,0,0,3,2,0,0,1,0,0,0,0,58,3,0,717
2019-03-09,7,10,3,2019,29,68,146,5,3,2,44,126,14,19,21,1,16,20,0,0,43,0,1,0,2,0,0,0,0,0,0,0,0,52,5,0,617
2019-03-10,1,10,3,2019,30,75,140,1,5,1,45,118,15,14,24,5,13,18,0,1,53,1,0,0,1,1,1,0,0,0,0,0,0,43,7,0,612
2019-03-11,2,11,3,2019,57,63,127,2,7,6,52,163,21,20,34,6,15,21,1,0,57,0,0,0,1,1,0,0,0,0,0,0,0,42,4,0,700
2019-03-12,3,11,3,2019,55,73,103,4,7,3,44,155,21,13,18,7,11,17,0,1,46,1,0,0,0,1,1,1,0,0,0,0,0,44,1,0,627
2019-03-13,4,11,3,2019,46,71,132,6,8,2,53,152,16,18,21,10,13,17,0,0,74,1,3,0,2,0,0,0,2,0,0,0,0,38,3,0,688
2019-03-14,5,11,3,2019,62,64,124,3,4,4,51,135,19,10,28,5,19,28,0,1,62,3,1,0,1,1,3,0,2,0,0,0,0,44,0,0,674
2019-03-15,6,11,3,2019,55,73,136,4,6,4,45,163,14,10,37,5,22,31,0,2,68,1,0,0,1,0,3,0,0,0,0,0,0,53,2,0,735
2019-03-16,7,11,3,2019,53,73,198,3,7,9,44,155,17,20,24,7,18,20,1,1,61,1,0,0,1,1,2,1,0,0,0,0,0,45,4,0,766
2019-03-17,1,11,3,2019,30,77,141,5,5,1,37,116,27,17,26,4,17,11,0,0,58,2,1,0,0,1,1,0,0,0,0,0,0,26,8,0,611
2019-03-18,2,12,3,2019,45,70,139,3,7,2,42,141,15,15,19,3,8,25,2,0,64,1,0,0,0,3,1,0,0,0,0,0,0,42,4,0,651
2019-03-19,3,12,3,2019,47,57,129,4,6,3,37,149,17,14,12,5,19,25,1,2,61,0,2,0,0,0,0,0,1,0,0,0,0,47,5,0,643
2019-03-20,4,12,3,2019,65,70,102,3,9,4,58,160,21,17,22,3,16,30,0,0,54,0,5,0,0,0,1,1,0,0,0,0,0,46,3,0,690
2019-03-21,5,12,3,2019,42,65,140,2,4,2,48,174,21,22,22,5,17,15,0,0,59,0,3,2,2,0,1,1,0,0,0,0,0,39,3,0,689
2019-03-22,6,12,3,2019,53,64,137,2,8,2,47,178,15,18,15,5,14,33,0,3,48,2,0,0,0,0,2,1,0,0,0,0,0,57,5,0,709
2019-03-23,7,12,3,2019,38,74,161,4,8,4,40,162,12,14,21,3,24,15,0,2,50,2,3,1,0,1,2,0,1,0,0,0,0,44,4,0,690
2019-03-24,1,12,3,2019,34,74,144,3,5,4,43,144,15,22,22,2,17,21,0,0,57,2,0,1,0,1,0,1,0,0,0,0,0,32,4,0,648
2019-03-25,2,13,3,2019,52,57,114,3,9,5,58,148,11,12,21,4,12,25,0,0,55,1,0,0,1,0,1,0,1,0,0,0,0,47,2,0,639
2019-03-26,3,13,3,2019,57,76,114,2,5,2,45,158,13,18,21,7,15,35,0,0,50,2,2,0,1,0,0,0,0,0,0,0,0,46,2,0,671
2019-03-27,4,13,3,2019,61,76,133,3,1,6,49,135,17,14,15,6,23,37,1,0,66,1,0,1,2,0,1,0,0,0,0,0,0,43,7,0,698
2019-03-28,5,13,3,2019,53,52,147,3,9,3,47,152,14,14,23,3,17,22,0,0,71,3,1,0,1,1,1,0,0,0,0,0,0,44,2,0,683
2019-03-29,6,13,3,2019,50,72,139,1,7,2,40,159,20,15,27,4,13,16,0,0,46,3,3,0,0,1,1,0,2,0,0,0,0,49,4,0,674
2019-03-30,7,13,3,2019,29,62,134,2,7,1,47,141,25,18,26,10,21,15,0,2,56,0,8,0,0,0,1,0,2,0,0,0,0,49,7,0,663
2019-03-31,1,13,3,2019,31,62,169,3,3,3,47,133,18,10,22,4,24,19,0,0,41,2,1,0,1,0,1,0,0,0,0,0,0,39,3,0,636
2019-04-01,2,14,4,2019,107,63,138,5,19,6,70,180,18,12,20,6,10,21,0,1,63,4,0,0,0,0,0,0,0,0,0,0,0,37,8,0,788
2019-04-02,3,14,4,2019,66,71,115,6,3,4,48,140,14,16,23,10,8,29,0,0,52,1,2,0,0,0,1,0,0,0,0,0,0,48,1,0,658
2019-04-03,4,14,4,2019,53,59,117,2,9,3,61,137,22,25,25,3,13,18,1,0,69,3,4,0,0,1,1,0,0,0,0,0,0,49,4,0,679
2019-04-04,5,14,4,2019,62,72,133,3,9,3,39,153,14,13,25,3,9,17,0,3,51,1,4,0,2,0,1,0,0,0,0,0,0,43,2,0,662
2019-04-05,6,14,4,2019,42,84,122,4,4,1,44,170,21,18,29,2,21,18,0,0,58,1,2,0,0,0,1,0,0,0,0,0,0,60,1,0,703
2019-04-06,7,14,4,2019,50,71,166,5,6,3,53,141,28,29,26,6,24,26,0,1,54,1,1,0,0,0,1,0,3,0,0,0,0,41,6,0,742
2019-04-07,1,14,4,2019,33,69,168,4,4,4,46,126,18,20,39,8,31,13,1,0,60,5,0,0,0,0,1,0,1,0,0,0,0,44,8,0,703
2019-04-08,2,15,4,2019,61,77,153,4,11,1,49,156,25,16,30,4,20,17,1,1,66,3,0,0,0,0,0,0,0,0,0,0,0,46,3,0,744
2019-04-09,3,15,4,2019,50,75,140,7,9,3,36,146,20,17,19,5,13,23,0,0,65,1,8,0,0,1,1,0,0,0,0,0,0,50,4,0,693
2019-04-10,4,15,4,2019,53,71,92,3,10,5,54,162,16,21,35,4,12,25,1,0,49,3,2,0,1,0,1,0,2,0,0,0,0,35,2,0,659
2019-04-11,5,15,4,2019,71,78,123,7,19,3,37,180,23,17,21,5,18,25,2,1,64,1,0,0,0,1,0,0,0,0,0,0,0,45,7,0,748
2019-04-12,6,15,4,2019,69,85,105,4,10,2,52,175,33,18,33,4,16,26,0,1,73,0,7,0,1,1,1,0,0,0,0,0,0,59,3,0,778
2019-04-13,7,15,4,2019,53,109,146,3,3,1,44,169,17,23,24,9,19,21,0,0,55,2,2,0,0,1,3,0,3,0,0,0,0,44,3,0,754
2019-04-14,1,15,4,2019,36,68,124,1,4,1,39,104,13,22,18,3,12,17,0,0,34,1,1,0,0,0,2,0,0,0,0,0,0,31,5,0,536
2019-04-15,2,16,4,2019,70,87,110,2,11,0,54,176,11,22,29,5,11,21,0,0,56,3,0,0,1,0,2,0,1,0,0,0,0,44,5,1,722
2019-04-16,3,16,4,2019,60,76,141,7,2,2,62,145,17,28,22,3,16,16,1,0,62,2,0,1,0,0,1,0,1,0,0,0,0,39,3,0,707
2019-04-17,4,16,4,2019,43,75,120,2,5,4,48,152,19,23,41,7,25,28,1,1,47,4,0,0,1,0,0,0,1,0,1,0,0,39,4,0,691
2019-04-18,5,16,4,2019,34,63,122,4,7,2,50,134,16,20,27,4,14,31,0,0,54,2,1,0,0,0,4,0,0,0,0,0,0,34,4,0,627
2019-04-19,6,16,4,2019,39,73,109,4,17,1,44,161,15,14,21,1,12,26,2,2,44,1,1,0,0,1,1,0,0,0,0,0,0,56,5,0,650
2019-04-20,7,16,4,2019,36,81,157,4,4,3,48,140,23,34,30,7,24,23,0,0,57,3,3,0,0,1,0,0,2,0,0,0,0,45,5,0,730
2019-04-21,1,16,4,2019,20,83,181,2,5,0,32,121,11,10,23,5,29,20,0,1,56,1,0,0,2,1,0,1,1,0,0,0,0,37,3,0,645
2019-04-22,2,17,4,2019,59,95,140,6,6,4,51,129,18,23,24,10,21,29,0,0,71,2,0,0,0,0,2,0,0,0,0,0,0,42,3,0,735
2019-04-23,3,17,4,2019,51,79,129,5,10,3,50,191,20,23,21,7,17,27,1,0,53,1,0,0,0,0,2,0,0,0,0,0,0,51,1,0,742
2019-04-24,4,17,4,2019,47,62,119,4,16,5,67,164,22,16,20,7,21,20,0,0,68,1,0,0,0,0,0,0,0,0,0,0,0,40,3,0,702
2019-04-25,5,17,4,2019,54,83,145,1,7,4,52,172,29,21,21,4,22,32,0,0,72,0,0,1,2,0,1,0,1,0,0,0,0,34,8,0,766
2019-04-26,6,17,4,2019,64,68,130,2,9,1,50,188,14,17,24,4,23,28,1,0,74,5,3,0,0,2,2,0,0,0,0,0,0,50,1,0,760
2019-04-27,7,17,4,2019,27,88,136,2,5,3,42,137,14,20,30,3,23,19,0,1,42,2,0,0,0,1,0,0,1,0,0,0,0,29,4,0,629
2019-04-28,1,17,4,2019,25,73,142,4,5,1,36,124,11,21,23,4,17,25,1,0,47,2,0,1,0,0,0,0,1,0,0,0,0,37,5,0,605
2019-04-29,2,18,4,2019,52,67,118,2,11,3,50,188,20,22,27,5,10,30,4,0,58,3,0,0,0,1,1,0,2,0,0,0,0,40,2,0,716
2019-04-30,3,18,4,2019,52,72,135,3,4,4,45,190,20,18,20,7,11,29,1,0,59,1,4,0,0,1,1,0,0,0,0,0,0,43,8,0,728
2019-05-01,4,18,5,2019,88,85,129,4,14,8,59,191,15,25,19,7,17,23,0,0,75,0,0,1,0,0,0,0,1,0,0,0,0,35,11,0,807
2019-05-02,5,18,5,2019,57,77,120,5,5,6,42,168,25,20,24,8,15,25,0,0,54,1,0,0,3,2,0,0,0,0,0,0,0,36,5,0,698
2019-05-03,6,18,5,2019,55,66,131,9,7,4,52,218,17,13,27,7,16,35,1,0,63,1,1,1,0,0,1,0,0,0,0,0,0,58,8,0,791
2019-05-04,7,18,5,2019,47,89,157,3,5,3,31,142,12,19,22,6,23,27,0,1,63,0,1,3,0,2,0,0,1,0,0,0,0,36,6,0,699
2019-05-05,1,18,5,2019,38,113,188,6,10,0,53,154,13,16,30,4,30,20,0,0,64,4,0,0,0,2,1,0,0,0,0,0,0,26,6,0,778
2019-05-06,2,19,5,2019,63,77,152,3,6,2,48,184,22,25,27,4,24,26,1,0,67,3,0,1,1,1,3,3,0,0,0,0,0,37,9,0,789
2019-05-07,3,19,5,2019,54,61,134,2,10,4,50,191,26,6,20,2,15,19,1,0,62,1,0,0,1,1,1,0,0,1,0,0,0,37,1,0,700
2019-05-08,4,19,5,2019,45,66,168,5,12,5,61,166,22,18,27,5,15,29,1,0,66,1,1,0,1,1,1,0,0,0,0,0,0,40,3,0,759
2019-05-09,5,19,5,2019,56,59,138,8,6,2,48,161,28,17,24,3,15,27,0,0,82,1,10,0,0,1,0,0,1,0,0,0,0,48,2,0,737
2019-05-10,6,19,5,2019,73,81,160,4,12,4,50,170,28,15,29,6,18,29,1,2,57,1,0,0,1,0,3,1,3,0,0,0,0,46,3,0,797
2019-05-11,7,19,5,2019,36,81,129,5,4,4,29,172,14,29,34,1,18,28,1,4,47,2,4,1,0,1,0,0,0,0,0,0,0,46,6,0,696
2019-05-12,1,19,5,2019,36,80,139,6,5,3,51,138,18,17,16,1,24,15,0,2,46,1,0,0,0,0,0,0,1,0,0,0,0,26,6,0,631
2019-05-13,2,20,5,2019,66,82,158,7,11,3,53,182,23,18,23,11,17,18,0,0,74,1,0,0,1,0,3,0,1,0,0,0,0,31,6,0,789
2019-05-14,3,20,5,2019,45,78,146,6,9,5,46,166,21,19,22,5,21,21,0,0,58,3,0,1,0,0,1,0,3,0,0,0,0,40,3,0,719
2019-05-15,4,20,5,2019,56,76,145,3,11,4,46,189,18,20,32,4,18,28,0,0,71,1,2,0,1,0,2,0,1,0,0,0,0,32,3,0,763
2019-05-16,5,20,5,2019,46,75,133,3,5,5,46,181,20,22,29,3,16,36,0,0,67,4,1,1,0,0,1,0,1,0,0,0,0,40,5,0,740
2019-05-17,6,20,5,2019,52,83,154,4,7,5,50,160,28,19,22,4,17,30,0,3,68,1,5,0,1,0,1,0,0,0,0,0,0,58,3,0,775
2019-05-18,7,20,5,2019,44,85,171,4,7,1,53,188,18,19,24,5,21,21,0,0,58,1,0,0,0,1,0,0,0,0,0,0,0,32,5,0,758
2019-05-19,1,20,5,2019,34,94,198,3,12,4,62,140,14,25,24,4,16,19,1,0,70,1,1,0,0,1,1,0,0,0,0,0,0,44,6,0,774
2019-05-20,2,21,5,2019,65,77,148,10,8,5,49,193,21,18,25,3,21,32,1,1,82,2,0,0,0,3,0,0,0,1,0,0,0,36,7,0,808
2019-05-21,3,21,5,2019,52,84,133,8,10,5,61,155,15,28,25,4,17,27,1,0,58,1,0,0,0,2,0,1,0,0,0,0,0,38,3,0,728
2019-05-22,4,21,5,2019,51,85,155,3,13,4,58,150,25,31,28,5,10,28,1,0,76,1,1,0,0,0,0,0,0,0,0,0,0,41,6,0,772
2019-05-23,5,21,5,2019,41,63,171,8,4,2,47,183,22,12,22,9,19,31,1,0,76,2,8,0,0,1,1,0,0,0,0,0,0,44,6,0,773
2019-05-24,6,21,5,2019,65,77,160,5,6,2,62,201,17,13,33,5,32,29,1,1,75,1,8,0,0,0,0,0,4,1,0,0,0,47,2,0,847
2019-05-25,7,21,5,2019,46,94,208,8,6,2,56,189,26,21,22,7,40,23,0,1,72,2,11,1,0,1,0,0,1,0,0,0,0,33,4,0,874
2019-05-26,1,21,5,2019,40,94,207,7,5,8,46,159,13,21,24,6,40,28,0,0,74,3,1,1,0,0,0,0,0,0,0,0,0,38,11,0,826
2019-05-27,2,22,5,2019,33,88,158,8,4,1,60,169,24,28,21,6,22,25,0,0,51,1,0,0,2,0,1,0,3,0,0,0,0,37,5,0,747
2019-05-28,3,22,5,2019,54,78,133,3,3,6,54,186,30,23,23,3,15,25,0,0,63,3,0,0,2,0,3,0,1,0,0,0,0,32,7,0,747
2019-05-29,4,22,5,2019,57,78,139,5,3,6,33,178,28,23,22,5,9,36,0,0,73,5,7,0,1,0,0,0,0,0,0,0,0,26,3,0,737
2019-05-30,5,22,5,2019,52,86,137,5,11,4,52,185,18,17,20,3,15,29,0,0,54,3,6,1,0,0,1,3,0,0,0,0,0,38,4,0,744
2019-05-31,6,22,5,2019,58,86,160,4,13,6,50,186,24,35,24,6,18,26,0,0,78,3,1,2,2,1,0,0,1,0,0,0,0,43,4,0,831
2019-06-01,7,22,6,2019,87,84,193,3,23,12,62,198,16,19,29,3,27,27,0,1,60,4,1,1,2,2,3,0,1,0,2,0,0,47,8,0,915
2019-06-02,1,22,6,2019,32,69,178,7,7,2,38,164,16,30,27,3,19,24,0,3,79,3,1,1,1,0,0,1,0,0,0,0,0,26,3,0,734
2019-06-03,2,23,6,2019,49,70,117,3,12,5,57,169,26,16,21,3,15,20,0,0,74,1,0,0,3,2,1,1,0,0,0,0,0,41,1,0,707
2019-06-04,3,23,6,2019,55,77,159,4,7,3,48,169,23,18,27,7,17,32,0,1,77,1,1,1,0,0,2,0,2,0,0,0,0,36,4,0,771
2019-06-05,4,23,6,2019,49,78,144,4,7,4,58,198,23,23,26,5,8,28,0,0,78,3,1,1,0,0,1,0,1,0,0,0,0,45,3,0,788
2019-06-06,5,23,6,2019,65,65,147,3,8,4,51,184,27,21,22,6,4,32,1,0,58,1,0,0,1,0,1,0,0,0,0,0,0,38,2,0,741
2019-06-07,6,23,6,2019,53,82,168,6,8,3,57,185,15,23,25,8,31,26,0,3,63,1,2,0,1,0,0,0,0,0,0,0,0,59,4,0,823
2019-06-08,7,23,6,2019,40,84,191,10,8,3,47,223,16,43,34,7,26,25,1,3,66,2,2,0,0,0,2,1,1,0,0,0,0,46,7,0,888
2019-06-09,1,23,6,2019,34,100,180,9,4,1,43,185,18,30,26,6,33,23,0,2,72,2,1,0,0,0,0,0,0,0,0,0,0,27,9,0,805
2019-06-10,2,24,6,2019,58,91,150,4,4,7,54,199,18,36,27,1,15,33,0,0,62,0,0,1,0,0,1,0,0,0,0,0,0,34,3,0,798
2019-06-11,3,24,6,2019,37,73,161,4,5,3,43,186,21,37,21,3,22,26,0,0,71,1,9,3,1,1,0,1,0,0,1,0,0,44,1,0,775
2019-06-12,4,24,6,2019,47,72,140,4,8,0,48,188,17,30,17,4,10,30,0,2,50,2,0,0,1,0,2,1,0,0,0,0,0,39,2,0,714
2019-06-13,5,24,6,2019,43,90,134,9,7,3,39,177,21,20,21,3,9,22,0,0,53,2,0,1,1,0,0,0,0,0,0,0,0,41,5,0,701
2019-06-14,6,24,6,2019,60,76,166,7,6,3,40,190,14,26,27,7,23,32,1,0,77,0,0,3,0,0,1,0,1,0,0,0,0,41,5,0,806
2019-06-15,7,24,6,2019,64,102,173,6,6,1,46,178,27,18,37,6,20,22,0,0,70,3,3,1,1,0,2,0,0,0,0,0,0,38,6,0,830
2019-06-16,1,24,6,2019,34,80,186,4,4,5,47,147,23,22,24,6,14,18,0,1,69,4,0,0,0,0,2,0,0,0,0,0,0,28,3,0,721
2019-06-17,2,25,6,2019,57,80,139,3,5,7,50,174,20,21,20,7,18,26,1,0,77,1,1,1,2,1,0,0,0,0,1,0,0,32,7,0,751
2019-06-18,3,25,6,2019,48,80,144,5,3,1,40,179,20,21,24,3,11,25,0,0,53,1,7,2,0,0,1,1,0,0,0,0,0,45,2,0,716
2019-06-19,4,25,6,2019,58,78,139,6,5,3,64,180,20,22,22,1,18,27,0,1,76,2,2,1,3,0,1,0,0,0,0,0,0,69,5,0,803
2019-06-20,5,25,6,2019,57,80,120,7,6,6,51,180,17,18,26,6,11,23,0,0,76,1,0,1,1,1,0,0,0,0,0,0,0,38,6,0,732
2019-06-21,6,25,6,2019,62,92,128,5,3,2,49,200,16,17,22,5,14,19,0,1,63,4,0,1,1,1,0,0,2,0,0,0,0,64,8,0,779
2019-06-22,7,25,6,2019,43,97,164,5,4,2,43,218,21,21,21,5,36,30,1,2,63,2,3,0,0,1,1,0,0,0,0,0,0,38,4,0,825
2019-06-23,1,25,6,2019,38,107,188,3,5,7,50,172,16,32,32,3,17,25,0,1,68,2,0,0,1,0,0,0,0,0,0,0,0,37,4,0,808
2019-06-24,2,26,6,2019,64,100,154,2,3,6,58,186,20,21,27,1,20,25,1,0,68,0,0,1,1,0,0,1,0,0,0,0,0,41,10,0,810
2019-06-25,3,26,6,2019,53,89,123,4,1,7,53,201,20,29,27,5,25,31,0,0,69,0,0,2,1,1,4,0,1,0,0,0,0,36,2,0,784
2019-06-26,4,26,6,2019,52,92,146,5,0,4,55,214,19,24,27,5,16,28,1,0,65,1,5,1,0,0,0,0,1,0,0,0,0,34,3,0,798
2019-06-27,5,26,6,2019,42,65,134,3,3,4,46,189,14,32,30,3,23,37,1,0,65,1,3,1,0,1,2,0,2,0,0,0,0,46,3,0,750
2019-06-28,6,26,6,2019,50,91,159,2,8,1,52,212,22,34,30,5,25,30,0,1,66,2,3,4,0,1,1,0,1,0,0,0,0,45,1,0,846
2019-06-29,7,26,6,2019,50,93,201,5,7,0,58,211,15,34,22,5,25,23,2,0,55,3,0,0,1,1,0,0,3,0,0,0,0,46,3,0,863
2019-06-30,1,26,6,2019,30,94,223,2,4,3,34,195,18,29,31,8,15,20,0,1,61,2,0,0,0,0,1,1,1,0,0,0,0,28,3,0,804
2019-07-01,2,27,7,2019,82,86,176,6,10,8,60,223,13,25,32,4,19,35,1,0,62,0,1,0,1,1,0,0,1,0,0,0,0,38,18,0,902
2019-07-02,3,27,7,2019,64,79,139,8,5,5,56,170,20,24,25,3,19,28,1,2,69,3,0,0,1,0,1,1,0,0,0,0,0,44,2,0,769
2019-07-03,4,27,7,2019,56,88,128,8,4,2,67,192,14,22,34,8,17,26,1,2,72,1,0,0,2,1,1,1,1,0,0,0,0,51,6,0,805
2019-07-04,5,27,7,2019,30,99,212,9,5,5,55,141,13,23,22,11,41,27,0,1,58,1,0,0,0,0,1,0,1,0,0,0,0,34,11,0,800
2019-07-05,6,27,7,2019,61,103,202,9,9,2,54,184,16,26,20,5,37,26,0,1,69,3,0,0,0,0,3,0,3,0,0,0,0,47,10,0,890
2019-07-06,7,27,7,2019,49,87,184,9,7,4,56,180,25,13,21,10,29,33,1,3,61,1,1,0,0,2,0,0,1,0,0,0,0,35,3,0,815
2019-07-07,1,27,7,2019,41,86,206,7,4,2,41,157,20,24,27,2,27,22,1,1,60,1,0,1,0,0,1,1,0,0,0,0,0,36,6,0,774
2019-07-08,2,28,7,2019,58,98,138,7,5,5,53,218,25,24,27,4,17,33,0,2,61,0,0,0,1,0,6,0,0,0,0,0,0,43,5,0,830
2019-07-09,3,28,7,2019,60,72,139,6,2,6,39,157,23,26,36,3,15,35,1,1,66,1,0,1,1,0,2,0,1,1,0,0,0,47,2,0,743
2019-07-10,4,28,7,2019,51,74,151,5,8,2,55,216,24,26,29,4,19,35,0,1,75,0,8,0,2,1,0,0,0,0,0,0,0,46,5,0,837
2019-07-11,5,28,7,2019,54,71,164,3,4,4,49,163,20,25,35,6,22,27,0,1,82,0,1,1,0,2,1,0,0,0,0,0,0,25,4,0,764
2019-07-12,6,28,7,2019,65,82,146,2,2,4,52,185,18,20,34,6,16,31,0,1,57,3,4,2,1,0,0,0,0,0,0,0,0,51,5,0,787
2019-07-13,7,28,7,2019,40,114,197,9,7,9,43,181,28,30,30,3,29,38,0,5,59,7,12,0,2,3,2,0,2,0,0,0,0,36,6,0,892
2019-07-14,1,28,7,2019,35,90,209,8,4,6,43,177,16,22,28,0,23,22,0,1,53,3,3,2,2,0,1,0,0,0,0,0,0,37,4,0,789
2019-07-15,2,29,7,2019,64,105,126,6,11,5,46,211,31,19,24,6,19,27,0,0,66,0,1,0,1,0,1,0,0,0,0,0,0,48,4,0,821
2019-07-16,3,29,7,2019,61,66,153,7,3,3,41,185,16,28,24,4,16,27,0,1,64,1,12,1,2,2,2,1,1,0,0,0,0,32,1,0,754
2019-07-17,4,29,7,2019,60,73,122,2,4,7,45,224,32,21,30,4,15,39,0,1,67,0,0,0,1,2,2,0,0,0,0,0,0,48,4,0,803
2019-07-18,5,29,7,2019,60,74,142,3,6,5,41,201,13,28,30,3,16,33,0,1,52,2,4,1,1,0,4,0,2,0,0,0,0,34,4,0,760
2019-07-19,6,29,7,2019,64,75,161,8,4,2,44,190,22,28,33,4,20,30,0,0,60,1,5,0,0,0,1,0,1,0,0,0,0,43,5,0,801
2019-07-20,7,29,7,2019,49,86,160,8,1,1,44,208,14,25,31,6,32,33,2,4,61,1,10,0,0,1,0,0,1,0,0,0,0,43,5,0,826
2019-07-21,1,29,7,2019,35,69,202,6,3,2,51,175,22,27,23,5,22,23,1,2,66,0,0,0,2,1,2,0,0,0,0,0,0,30,5,0,774
2019-07-22,2,30,7,2019,62,91,121,5,8,3,41,207,33,23,31,6,18,28,1,0,66,2,1,1,1,0,1,0,0,0,0,0,0,32,8,0,790
2019-07-23,3,30,7,2019,56,89,119,6,6,2,45,220,19,29,33,5,17,34,1,0,51,1,6,0,1,0,4,0,0,0,0,0,0,36,7,0,787
2019-07-24,4,30,7,2019,44,72,108,2,7,6,43,215,20,32,31,3,16,25,2,0,69,1,8,1,1,2,0,0,1,0,0,0,0,33,3,0,745
2019-07-25,5,30,7,2019,64,88,133,1,6,5,53,208,23,33,28,0,19,22,0,1,56,2,10,0,0,0,1,0,1,0,0,0,0,41,4,0,799
2019-07-26,6,30,7,2019,56,78,136,7,8,2,48,207,14,25,29,7,17,31,0,3,67,2,9,0,1,1,0,0,2,0,0,0,0,63,3,0,816
2019-07-27,7,30,7,2019,37,82,185,4,5,5,40,217,16,25,26,7,22,37,0,1,56,5,1,0,0,2,2,0,1,0,0,0,0,43,6,0,825
2019-07-28,1,30,7,2019,23,103,198,6,8,4,39,179,27,28,32,6,31,22,0,0,56,1,2,1,1,0,1,0,1,0,0,0,0,53,9,0,831
2019-07-29,2,31,7,2019,65,80,161,4,3,3,49,201,18,24,27,2,23,29,1,0,62,0,1,1,0,0,0,0,0,0,0,0,0,51,10,0,815
2019-07-30,3,31,7,2019,59,66,130,5,5,1,49,206,21,25,26,4,20,39,1,0,60,0,0,0,0,0,4,0,0,0,0,0,0,50,5,0,776
2019-07-31,4,31,7,2019,62,71,123,7,5,3,34,198,10,26,26,5,21,31,2,0,48,1,0,0,0,0,2,0,0,0,0,0,0,31,7,0,713
2019-08-01,5,31,8,2019,104,79,127,6,10,7,45,262,23,21,30,2,14,32,2,4,59,0,10,0,1,0,1,0,1,0,0,0,0,57,5,0,902
2019-08-02,6,31,8,2019,57,81,141,6,6,5,55,280,11,29,31,4,26,21,1,1,57,1,8,4,0,0,0,0,0,0,0,0,0,52,4,0,881
2019-08-03,7,31,8,2019,56,80,185,6,8,3,35,234,15,31,30,5,25,28,0,1,62,3,0,2,0,0,1,0,1,0,0,0,0,51,7,0,869
2019-08-04,1,31,8,2019,26,89,199,3,3,2,42,228,11,27,34,5,29,24,0,2,59,2,3,0,1,0,1,0,1,0,0,0,0,42,9,0,842
2019-08-05,2,32,8,2019,50,101,151,8,1,4,42,187,19,33,29,5,18,30,0,4,66,2,7,2,1,1,1,0,2,0,0,0,0,43,1,0,808
2019-08-06,3,32,8,2019,57,87,142,10,6,4,42,179,17,31,25,3,20,40,2,0,62,0,0,1,0,0,1,0,1,0,1,0,0,49,3,0,783
