date,latitude,longitude,domestic
2014-01-01 04:40:00 UTC,41.759129225,-87.634511056,false
2014-01-01 04:40:00 UTC,41.953796481,-87.717068889,false
2014-01-01 04:42:00 UTC,41.947124765,-87.707836702,false
2014-01-01 04:45:00 UTC,41.909636288,-87.745300725,false
2014-01-01 04:45:00 UTC,41.740180002,-87.553912135,true
2014-01-01 04:50:00 UTC,41.852655253,-87.722276506,true
2014-01-01 04:52:00 UTC,41.762917434,-87.67992824,true
2014-01-01 05:00:00 UTC,41.930041027,-87.767420369,false
2014-01-01 05:00:00 UTC,41.788131045,-87.69934486,false
2014-01-01 05:15:00 UTC,41.793370197,-87.634131906,true
2014-01-01 05:18:00 UTC,41.910676312,-87.649187069,false
2014-01-01 05:20:00 UTC,41.798666754,-87.686614032,true
2014-01-01 05:30:00 UTC,41.894156179,-87.673123361,true
2014-01-01 05:45:00 UTC,41.799245305,-87.674454214,true
2014-01-01 05:45:00 UTC,41.746704306,-87.605110156,false
2014-01-01 05:45:00 UTC,41.854590973,-87.710207387,false
2014-01-01 06:00:00 UTC,41.918633393,-87.648528893,false
2014-01-01 06:00:00 UTC,41.748003546,-87.659737563,false
2014-01-01 06:00:00 UTC,41.879058726,-87.749367011,true
2014-01-01 06:00:00 UTC,41.986390702,-87.700658849,true
2014-01-01 06:00:00 UTC,41.895140898,-87.624255632,false
2014-01-01 06:00:00 UTC,41.848181157,-87.690431801,false
2014-01-01 06:00:00 UTC,41.769488382,-87.606553443,false
2014-01-01 06:00:00 UTC,41.750033294,-87.55734034,true
2014-01-01 06:10:00 UTC,41.788681758,-87.617450953,true
2014-01-01 06:10:00 UTC,41.732857275,-87.545728081,false
2014-01-01 06:10:00 UTC,41.871052912,-87.697039137,true
2014-01-01 06:21:00 UTC,41.993717892,-87.655501171,false
2014-01-01 06:30:00 UTC,41.76041768,-87.660018258,true
2014-01-01 06:30:00 UTC,41.796997111,-87.651306977,true
2014-01-01 06:30:00 UTC,41.788244447,-87.647428569,false
2014-01-01 06:35:00 UTC,41.865808939,-87.659093458,true
2014-01-01 06:40:00 UTC,41.964688389,-87.709977733,false
2014-01-01 06:40:00 UTC,41.808669685,-87.621197237,false
2014-01-01 06:45:00 UTC,41.755719587,-87.618257176,false
2014-01-01 06:45:00 UTC,41.798040336,-87.709812994,true
2014-01-01 06:45:00 UTC,41.792043078,-87.624017919,true
2014-01-01 07:00:00 UTC,41.880214482,-87.766986259,false
2014-01-01 07:00:00 UTC,41.867010957,-87.655835363,false
2014-01-01 07:00:00 UTC,41.882076985,-87.626709904,false
2014-01-01 07:00:00 UTC,41.806253938,-87.664908299,false
2014-01-01 07:00:00 UTC,41.690621175,-87.669881532,false
2014-01-01 07:00:00 UTC,41.877655126,-87.748035853,false
2014-01-01 07:00:00 UTC,41.742386051,-87.652306588,false
2014-01-01 07:00:00 UTC,41.95816738,-87.7293433,false
2014-01-01 07:00:00 UTC,41.754893079,-87.567510634,false
2014-01-01 07:00:00 UTC,41.699104538,-87.62448357,false
2014-01-01 07:00:00 UTC,41.781487397,-87.736276585,false
2014-01-01 07:00:00 UTC,41.767011212,-87.64502653,true
2014-01-01 07:20:00 UTC,41.721627204,-87.624485177,false
2014-01-01 07:20:00 UTC,41.903892594,-87.631906111,false
2014-01-01 07:20:00 UTC,41.783871376,-87.687426388,true
2014-01-01 07:23:00 UTC,41.862850731,-87.715710949,false
2014-01-01 07:30:00 UTC,41.720734992,-87.626216592,true
2014-01-01 07:42:00 UTC,41.826054739,-87.632815106,true
2014-01-01 07:45:00 UTC,41.831745402,-87.644913197,true
2014-01-01 08:00:00 UTC,41.703835107,-87.532866103,false
2014-01-01 08:00:00 UTC,41.946724511,-87.691501175,false
2014-01-01 08:00:00 UTC,41.944421876,-87.657971749,false
2014-01-01 08:00:00 UTC,41.892649581,-87.629682213,false
2014-01-01 08:00:00 UTC,41.893105813,-87.693606571,false
2014-01-01 08:00:00 UTC,41.85318234,-87.66940819,false
2014-01-01 08:00:00 UTC,41.814841874,-87.615516283,false
2014-01-01 08:00:00 UTC,41.785268355,-87.614452924,false
2014-01-01 08:00:00 UTC,41.687884984,-87.619488481,false
2014-01-01 08:00:00 UTC,41.707756212,-87.580708771,false
2014-01-01 08:00:00 UTC,41.681599547,-87.629127227,false
2014-01-01 08:00:00 UTC,41.780837785,-87.700036331,false
