crimedate,weekday,dayofmonth,julian_date,weekno,month,quarter,year,temp,dewp,slp,visib,wdsp,mxpsd,prcp,sndp,fog,num_crimes
2017-12-16,7,16,350,50,12,4,2017,39.5,24.3,1013.3,10.0,7.9,12.0,0.0,0.0,0,771
2017-07-03,2,03,184,27,7,3,2017,75.2,64.5,1015.9,10.0,6.6,12.0,0.0,0.0,0,863
2017-11-28,3,28,332,48,11,4,2017,55.8,35.8,1012.9,10.0,13.9,18.1,0.0,0.0,0,783
2017-04-18,3,18,108,16,4,2,2017,58.1,40.2,1020.2,10.0,9.0,18.1,0.0,0.0,0,734
2017-05-14,1,14,134,19,5,2,2017,63.3,45.1,1011.4,10.0,6.2,15.0,0.0,0.0,0,712
2017-05-09,3,09,129,19,5,2,2017,48.3,37.1,1015.3,9.8,5.8,8.9,0.3,0.0,0,707
2017-04-12,4,12,102,15,4,2,2017,48.2,36.3,1027.8,10.0,5.6,11.1,0.0,0.0,0,726
2017-08-25,6,25,237,34,8,3,2017,64.4,48.8,1022.7,10.0,5.5,9.9,0.0,0.0,0,773
2017-01-24,3,24,24,4,1,1,2017,38.4,31.8,1011.1,9.5,6.6,9.9,0.0,0.0,0,736
2017-09-10,1,10,253,36,9,3,2017,62.5,46.4,1029.3,10.0,6.9,11.1,0.0,0.0,0,739
2017-04-09,1,09,99,14,4,2,2017,64.8,44.4,1008.2,10.0,13.5,22.0,0.0,0.0,0,761
2017-12-10,1,10,344,49,12,4,2017,26.9,16.9,1016.6,10.0,9.0,13.0,0.0,0.0,0,663
2017-07-26,4,26,207,30,7,3,2017,76.6,63.1,1017.5,10.0,6.8,8.9,0.0,0.0,0,752
2017-05-10,4,10,130,19,5,2,2017,55.4,41.4,1014.0,9.5,6.1,12.0,0.03,0.0,0,663
2017-09-30,7,30,273,39,9,3,2017,61.8,45.3,1028.1,10.0,9.5,17.1,0.0,0.0,0,745
2017-06-28,4,28,179,26,6,2,2017,69.8,52.3,1014.0,9.9,10.6,20.0,0.0,0.0,0,707
2017-11-24,6,24,328,47,11,4,2017,44.8,31.5,1007.6,10.0,10.0,18.1,0.0,0.0,0,682
2017-11-10,6,10,314,45,11,4,2017,24.9,11.2,1034.5,9.7,8.4,17.1,0.0,0.0,0,677
2017-08-24,5,24,236,34,8,3,2017,67.7,54.7,1017.6,10.0,7.5,17.1,0.0,0.0,0,800
2017-09-09,7,09,252,36,9,3,2017,64.5,48.5,1027.6,10.0,8.9,14.0,0.0,0.0,0,735
2017-01-05,5,05,5,1,1,1,2017,10.9,-1.9,1019.7,10.0,10.9,15.9,0.0,0.0,0,610
2017-07-08,7,08,189,27,7,3,2017,71.5,55.4,1014.6,10.0,7.5,15.0,0.0,0.0,0,759
2017-08-20,1,20,232,33,8,3,2017,77.2,61.2,1015.2,10.0,5.8,9.9,0.0,0.0,0,776
2017-01-12,5,12,12,2,1,1,2017,28.4,24.4,1017.7,5.0,11.8,18.1,0.45,0.0,0,644
2017-03-14,3,14,73,11,3,1,2017,26.6,19.3,1026.1,4.4,12.2,19.0,0.06,5.1,1,474
2017-04-30,1,30,120,17,4,2,2017,45.2,44.2,1011.3,3.9,15.0,28.9,1.88,0.0,0,656
2017-02-22,4,22,53,8,2,1,2017,57.9,52.1,1008.8,6.1,8.2,15.0,0.05,0.0,1,703
2017-03-30,5,30,89,13,3,1,2017,44.1,41.1,1011.9,5.0,12.2,25.1,1.33,0.0,1,690
2017-01-22,1,22,22,3,1,1,2017,43.9,39.6,1002.8,5.3,4.5,9.9,0.0,0.0,1,742
2017-11-05,1,05,309,44,11,4,2017,51.5,50.4,1009.7,3.3,2.9,15.0,0.44,0.0,1,773
2017-10-11,4,11,284,41,10,4,2017,59.5,56.5,1015.6,4.4,13.7,22.9,0.99,0.0,0,617
2017-12-31,1,31,365,52,12,4,2017,1.1,-8.0,1033.5,10.0,7.0,8.9,0.0,2.0,0,541
2017-01-20,6,20,20,3,1,1,2017,38.7,37.5,1005.7,1.9,7.0,17.1,0.86,0.0,0,783
2017-03-17,6,17,76,11,3,1,2017,39.0,31.1,1019.8,6.5,8.0,11.1,0.03,1.2,0,709
2017-01-03,3,03,3,1,1,1,2017,40.3,37.2,1010.3,3.6,6.6,15.9,0.09,0.0,1,717
2017-04-11,3,11,101,15,4,2,2017,47.7,41.4,1020.4,7.0,7.8,18.1,0.52,0.0,0,703
2017-03-26,1,26,85,12,3,1,2017,53.1,50.2,1011.4,5.9,7.4,12.0,0.48,0.0,0,702
2017-02-08,4,08,39,6,2,1,2017,32.2,23.4,1011.6,7.7,10.9,20.0,0.23,0.0,0,666
2017-12-24,1,24,358,51,12,4,2017,22.4,14.3,1023.9,6.2,7.2,13.0,0.0,2.0,1,503
2017-04-03,2,03,93,14,4,2,2017,49.3,42.3,1007.0,7.9,6.5,8.0,0.0,0.0,0,696
2017-09-19,3,19,262,38,9,3,2017,70.3,63.6,1013.5,7.7,5.7,9.9,0.16,0.0,0,708
2017-05-20,7,20,140,20,5,2,2017,53.3,48.7,1018.0,9.3,10.6,15.9,0.25,0.0,0,663
2017-11-17,6,17,321,46,11,4,2017,39.5,31.9,1019.2,9.2,8.8,15.9,0.0,0.0,0,737
2017-11-19,1,19,323,46,11,4,2017,35.0,23.1,1015.6,10.0,12.3,19.0,0.57,0.0,0,690
2017-06-14,4,14,165,24,6,2,2017,77.7,66.2,1011.8,9.1,7.4,24.1,0.05,0.0,1,769
2017-07-11,3,11,192,28,7,3,2017,78.2,70.6,1009.9,9.2,4.4,11.1,0.22,0.0,0,769
2017-01-26,5,26,26,4,1,1,2017,34.3,28.8,1007.5,7.6,11.5,15.9,0.02,0.0,0,674
2017-04-06,5,06,96,14,4,2,2017,42.9,34.3,1008.5,7.6,18.7,25.1,1.35,0.0,0,668
2017-07-20,5,20,201,29,7,3,2017,77.3,70.0,1014.5,9.1,8.0,20.0,0.64,0.0,1,760
2017-01-02,2,02,2,1,1,1,2017,36.1,28.6,1020.2,7.3,6.1,8.9,0.0,0.0,0,613
2017-03-29,4,29,88,13,3,1,2017,42.3,36.0,1023.3,7.3,9.9,17.1,0.0,0.0,0,668
2017-02-06,2,06,37,6,2,1,2017,37.3,28.0,1016.7,9.3,6.1,13.0,0.0,0.0,0,761
2017-12-28,5,28,362,52,12,4,2017,7.2,-1.7,1040.3,8.7,5.1,11.1,0.0,2.0,0,601
2017-04-10,2,10,100,15,4,2,2017,68.0,54.3,1007.0,9.7,14.3,20.0,0.0,0.0,0,682
2017-03-28,3,28,87,13,3,1,2017,43.1,36.9,1018.7,10.0,9.6,15.9,0.0,0.0,0,673
2017-10-10,3,10,283,41,10,4,2017,63.9,57.0,1018.4,9.4,11.8,17.1,0.0,0.0,0,703
2017-04-20,5,20,110,16,4,2,2017,58.4,49.5,1012.4,9.8,10.9,19.0,0.06,0.0,0,713
2017-07-21,6,21,202,29,7,3,2017,81.5,70.2,1013.4,10.0,6.1,13.0,0.65,0.0,0,758
2017-10-07,7,07,280,40,10,4,2017,70.5,61.4,1004.4,8.6,13.0,24.1,0.19,0.0,0,711
2017-02-21,3,21,52,8,2,1,2017,59.7,49.4,1013.0,8.7,8.0,13.0,0.08,0.0,0,678
2017-02-19,1,19,50,7,2,1,2017,51.4,33.0,1014.3,10.0,2.2,8.0,0.0,0.0,0,674
2017-03-02,5,02,61,9,3,1,2017,32.4,20.3,1022.5,10.0,10.0,25.1,0.05,0.0,0,628
2017-01-31,3,31,31,5,1,1,2017,38.2,28.1,1005.3,9.5,13.6,24.1,0.01,0.0,0,734
2017-03-06,2,06,65,10,3,1,2017,54.6,46.5,1014.8,9.8,15.3,20.0,0.0,0.0,0,683
2017-08-31,5,31,243,35,8,3,2017,70.1,59.2,1018.9,9.9,11.1,17.1,0.0,0.0,0,736
2017-07-24,2,24,205,30,7,3,2017,71.5,61.0,1013.6,10.0,10.2,14.0,0.03,0.0,0,780
2017-05-05,6,05,125,18,5,2,2017,49.0,38.3,1010.9,10.0,15.1,21.0,0.0,0.0,0,796
2017-09-13,4,13,256,37,9,3,2017,67.6,60.1,1008.3,9.3,5.2,9.9,0.0,0.0,0,706
2017-11-06,2,06,310,45,11,4,2017,41.7,32.8,1021.2,10.0,10.3,17.1,0.01,0.0,0,717
2017-02-18,7,18,49,7,2,1,2017,56.9,34.7,1005.4,10.0,8.2,12.0,0.0,0.0,0,747
2017-01-16,2,16,16,3,1,1,2017,34.3,29.0,1024.6,5.9,4.8,7.0,0.0,0.0,1,652
2017-11-30,5,30,334,48,11,4,2017,47.3,29.1,1018.3,10.0,8.8,15.9,0.0,0.0,0,749
2017-07-16,1,16,197,28,7,3,2017,73.1,62.5,1015.3,10.0,10.3,22.9,0.0,0.0,0,812
2017-03-24,6,24,83,12,3,1,2017,59.9,40.9,1014.2,10.0,12.9,22.9,0.0,0.0,0,778
2017-03-21,3,21,80,12,3,1,2017,43.3,29.8,1021.7,10.0,9.5,17.1,0.0,0.0,0,650
2017-03-04,7,04,63,9,3,1,2017,33.7,21.5,1034.6,9.2,9.0,15.9,0.0,0.0,0,633
2017-07-25,3,25,206,30,7,3,2017,73.1,58.3,1020.4,10.0,7.3,13.0,0.0,0.0,0,850
2017-09-08,6,08,251,36,9,3,2017,63.5,48.5,1020.7,10.0,5.3,13.0,0.0,0.0,0,702
2017-02-15,4,15,46,7,2,1,2017,34.4,15.2,1011.5,10.0,12.1,18.1,0.0,0.0,0,673
2017-04-17,2,17,107,16,4,2,2017,59.7,35.9,1020.1,10.0,5.0,11.1,0.0,0.0,0,752
2017-11-14,3,14,318,46,11,4,2017,40.8,34.1,1026.6,7.1,7.3,14.0,0.0,0.0,0,700
2017-04-15,7,15,105,15,4,2,2017,70.3,56.2,1014.6,9.8,13.8,22.0,0.15,0.0,0,817
2017-05-06,7,06,126,18,5,2,2017,50.5,36.3,1009.4,9.9,12.3,20.0,0.07,0.0,0,713
2017-02-27,2,27,58,9,2,1,2017,42.8,27.3,1020.0,10.0,6.8,15.9,0.0,0.0,0,633
2017-04-13,5,13,103,15,4,2,2017,50.9,36.5,1026.9,9.7,8.3,11.1,0.04,0.0,0,665
2017-06-07,4,07,158,23,6,2,2017,67.0,45.9,1018.6,10.0,10.0,14.0,0.0,0.0,0,786
2017-06-06,3,06,157,23,6,2,2017,64.8,46.5,1015.6,10.0,12.1,19.0,0.0,0.0,0,825
2017-02-03,6,03,34,5,2,1,2017,20.7,2.3,1031.7,10.0,9.6,14.0,0.0,0.0,0,668
2017-10-20,6,20,293,42,10,4,2017,64.7,46.0,1020.2,10.0,7.4,13.0,0.0,0.0,0,849
2017-09-05,3,05,248,36,9,3,2017,64.1,48.9,1010.5,10.0,11.0,19.0,0.0,0.0,0,704
2017-07-09,1,09,190,27,7,3,2017,74.7,52.5,1015.9,10.0,7.0,13.0,0.0,0.0,0,821
2017-10-18,4,18,291,42,10,4,2017,60.0,41.0,1020.0,10.0,10.2,19.0,0.0,0.0,0,774
2017-01-01,1,01,1,52,1,1,2017,29.9,18.8,1018.9,10.0,4.8,8.9,0.0,0.0,0,1205
2017-11-09,5,09,313,45,11,4,2017,39.0,25.9,1022.1,10.0,9.0,15.9,0.0,0.0,0,656
2017-09-02,7,02,245,35,9,3,2017,64.0,45.8,1017.3,10.0,4.1,8.9,0.0,0.0,0,771
2017-11-08,4,08,312,45,11,4,2017,37.8,27.1,1027.5,10.0,4.6,8.9,0.0,0.0,0,758
2017-12-14,5,14,348,50,12,4,2017,25.2,14.8,1014.4,9.8,10.7,24.1,0.0,0.0,0,718
2017-03-03,6,03,62,9,3,1,2017,27.8,6.1,1034.0,10.0,10.0,15.9,0.0,0.0,0,673
2017-06-26,2,26,177,26,6,2,2017,64.7,46.8,1018.3,10.0,10.5,18.1,0.0,0.0,0,787
2017-10-31,3,31,304,44,10,4,2017,37.8,22.7,1018.5,10.0,12.2,20.0,0.0,0.0,0,757
2017-12-03,1,03,337,48,12,4,2017,44.6,31.6,1021.5,9.9,3.6,8.9,0.0,0.0,0,676
2017-04-21,6,21,111,16,4,2,2017,50.6,36.1,1017.0,10.0,12.6,18.1,0.0,0.0,0,814
2017-07-30,1,30,211,30,7,3,2017,73.5,59.0,1020.9,10.0,4.9,11.1,0.0,0.0,0,818
2017-05-03,4,03,123,18,5,2,2017,48.1,34.3,1020.0,10.0,6.0,9.9,0.1,0.0,0,739
2017-10-08,1,08,281,40,10,4,2017,65.5,53.6,1007.0,10.0,9.4,18.1,0.44,0.0,0,718
2017-02-13,2,13,44,7,2,1,2017,36.1,18.9,1026.2,10.0,8.6,15.0,0.0,0.0,0,718
2017-08-19,7,19,231,33,8,3,2017,74.8,59.1,1012.3,10.0,6.0,9.9,0.0,0.0,0,892
2017-09-15,6,15,258,37,9,3,2017,74.9,60.5,1014.5,10.0,7.5,12.0,0.0,0.0,0,808
2017-05-08,2,08,128,19,5,2,2017,46.6,26.8,1019.8,10.0,6.3,13.0,0.0,0.0,0,705
2017-10-05,5,05,278,40,10,4,2017,65.9,51.9,1021.7,10.0,4.4,8.9,0.06,0.0,0,747
2017-09-28,5,28,271,39,9,3,2017,62.9,44.6,1021.2,10.0,7.8,14.0,0.0,0.0,0,717
2017-08-07,2,07,219,32,8,3,2017,70.5,57.8,1016.3,10.0,6.6,14.0,0.0,0.0,0,773
2017-07-28,6,28,209,30,7,3,2017,74.2,62.6,1013.6,10.0,12.4,17.1,0.0,0.0,0,852
2017-08-13,1,13,225,32,8,3,2017,69.3,55.5,1017.1,10.0,3.2,8.9,0.0,0.0,0,730
2017-09-20,4,20,263,38,9,3,2017,76.7,65.5,1011.7,9.4,7.3,14.0,0.07,0.0,0,827
2017-06-09,6,09,160,23,6,2,2017,75.6,53.4,1008.1,10.0,8.6,14.0,0.05,0.0,0,816
2017-09-26,3,26,269,39,9,3,2017,82.0,59.4,1012.4,10.0,7.5,15.0,0.0,0.0,0,749
2017-01-30,2,30,30,5,1,1,2017,24.1,8.8,1014.7,10.0,9.7,15.9,0.0,0.0,0,756
2017-03-16,5,16,75,11,3,1,2017,29.8,11.9,1027.8,10.0,6.3,11.1,0.0,1.2,0,667
2017-02-20,2,20,51,8,2,1,2017,55.1,40.8,1018.8,8.3,7.4,15.0,0.0,0.0,0,710
2017-07-23,1,23,204,29,7,3,2017,80.3,67.6,1007.7,10.0,5.2,15.0,0.03,0.0,0,842
2017-06-04,1,04,155,22,6,2,2017,81.0,59.6,1009.4,10.0,7.3,14.0,0.0,0.0,0,820
2017-04-14,6,14,104,15,4,2,2017,55.4,43.1,1023.0,10.0,7.4,9.9,0.15,0.0,0,773
2017-09-21,5,21,264,38,9,3,2017,84.0,66.9,1013.4,10.0,5.9,11.1,0.0,0.0,0,807
2017-06-20,3,20,171,25,6,2,2017,66.6,54.6,1013.1,10.0,8.8,17.1,0.23,0.0,0,802
2017-09-11,2,11,254,37,9,3,2017,64.0,48.8,1024.9,10.0,5.1,8.9,0.0,0.0,0,691
2017-07-17,2,17,198,29,7,3,2017,69.2,57.7,1016.6,10.0,6.7,15.0,0.0,0.0,0,846
2017-04-02,1,02,92,13,4,2,2017,50.3,27.7,1020.9,10.0,6.2,9.9,0.0,0.0,0,690
2017-08-14,2,14,226,33,8,3,2017,74.0,58.6,1011.9,10.0,4.8,9.9,0.0,0.0,0,815
2017-09-12,3,12,255,37,9,3,2017,67.0,54.0,1016.0,10.0,7.2,13.0,0.0,0.0,0,726
2017-05-04,5,04,124,18,5,2,2017,48.9,37.0,1016.4,10.0,11.9,21.0,0.0,0.0,0,741
2017-03-11,7,11,70,10,3,1,2017,24.0,-4.8,1033.1,10.0,8.2,15.0,0.0,0.0,0,658
2017-06-02,6,02,153,22,6,2,2017,71.9,42.4,1017.2,10.0,5.4,11.1,0.0,0.0,0,840
2017-03-08,4,08,67,10,3,1,2017,46.3,19.0,1015.5,10.0,19.4,31.1,0.0,0.0,0,667
2017-04-04,3,04,94,14,4,2,2017,48.6,44.2,1004.2,6.9,8.1,12.0,0.24,0.0,0,712
2017-12-29,6,29,363,52,12,4,2017,12.7,7.1,1029.8,4.8,6.9,11.1,0.0,2.0,0,574
2017-03-01,4,01,60,9,3,1,2017,47.3,43.5,1001.6,5.8,10.5,22.0,1.5,0.0,0,741
2017-11-18,7,18,322,46,11,4,2017,43.7,41.9,1000.4,4.0,12.2,22.9,0.53,0.0,0,696
2017-03-31,6,31,90,13,3,1,2017,39.6,36.9,1008.1,5.5,15.7,20.0,0.88,0.0,0,777
2017-04-29,7,29,119,17,4,2,2017,45.6,39.6,1018.4,7.5,14.9,22.9,0.0,0.0,0,615
2017-01-25,4,25,25,4,1,1,2017,38.9,33.5,1003.1,5.3,9.9,17.1,0.03,0.0,0,748
2017-07-22,7,22,203,29,7,3,2017,78.0,70.5,1008.2,8.0,8.7,25.1,1.21,0.0,1,755
2017-11-03,6,03,307,44,11,4,2017,45.9,38.8,1024.7,8.9,10.4,14.0,0.07,0.0,0,788
2017-10-28,7,28,301,43,10,4,2017,38.7,31.1,1012.0,9.4,10.9,17.1,0.0,0.0,0,717
2017-12-18,2,18,352,51,12,4,2017,43.7,39.0,1014.6,7.7,8.5,14.0,0.0,0.0,0,726
2017-08-17,5,17,229,33,8,3,2017,78.3,69.4,1007.3,9.4,12.4,20.0,0.21,0.0,0,768
2017-12-30,7,30,364,52,12,4,2017,10.5,2.1,1027.1,6.9,11.2,18.1,0.02,2.0,0,621
2017-08-03,5,03,215,31,8,3,2017,76.8,67.4,1013.7,9.0,7.6,20.0,0.0,0.0,0,849
2017-03-25,7,25,84,12,3,1,2017,43.7,41.3,1017.2,5.6,10.6,17.1,0.5,0.0,0,695
2017-03-27,2,27,86,13,3,1,2017,50.0,47.7,1013.1,5.7,7.4,12.0,0.1,0.0,0,722
2017-04-27,5,27,117,17,4,2,2017,54.6,49.0,1000.5,8.3,12.2,22.9,0.37,0.0,0,716
2017-11-04,7,04,308,44,11,4,2017,46.0,41.2,1020.1,6.3,8.3,15.0,0.0,0.0,1,754
2017-02-28,3,28,59,9,2,1,2017,52.0,44.8,1011.4,8.7,11.4,15.0,0.01,0.0,0,631
2017-02-24,6,24,55,8,2,1,2017,40.8,37.6,1001.9,5.2,9.1,14.0,0.22,0.0,0,660
2017-03-13,2,13,72,11,3,1,2017,29.0,21.8,1024.7,5.5,10.2,18.1,0.01,1.2,0,541
2017-01-28,7,28,28,4,1,1,2017,27.7,19.5,1009.9,9.5,11.8,15.0,0.0,0.0,0,730
2017-05-02,3,02,122,18,5,2,2017,46.1,39.2,1005.4,9.1,14.9,19.0,0.37,0.0,0,689
2017-04-16,1,16,106,15,4,2,2017,67.8,53.0,1011.7,9.7,12.0,18.1,0.34,0.0,0,686
2017-08-22,3,22,234,34,8,3,2017,75.2,64.9,1011.5,9.5,11.1,17.1,0.69,0.0,0,780
2017-05-11,5,11,131,19,5,2,2017,54.7,48.7,1013.5,6.7,9.3,18.1,0.82,0.0,0,735
2017-11-15,4,15,319,46,11,4,2017,47.9,40.7,1013.7,7.9,10.6,15.0,0.05,0.0,0,709
2017-01-11,4,11,11,2,1,1,2017,33.9,27.1,1012.2,7.7,11.6,25.1,0.24,0.0,1,661
2017-05-19,6,19,139,20,5,2,2017,48.3,41.0,1018.4,8.8,17.3,22.9,0.01,0.0,0,776
2017-05-25,5,25,145,21,5,2,2017,58.3,51.5,1002.0,9.9,10.4,14.0,0.01,0.0,0,763
2017-01-10,3,10,10,2,1,1,2017,39.8,31.3,1009.4,8.9,17.9,34.0,0.0,0.0,0,705
2017-01-18,4,18,18,3,1,1,2017,33.6,32.0,1019.5,4.4,9.1,14.0,0.43,0.0,0,707
2017-02-01,4,01,32,5,2,1,2017,35.9,24.2,1016.7,9.9,10.1,15.9,0.0,0.0,0,845
2017-10-04,4,04,277,40,10,4,2017,70.7,63.3,1024.1,9.5,9.2,15.0,0.12,0.0,0,742
2017-07-07,6,07,188,27,7,3,2017,81.5,67.7,1010.3,10.0,9.1,15.0,0.0,0.0,0,758
2017-06-18,1,18,169,24,6,2,2017,75.6,63.8,1002.2,10.0,10.8,20.0,0.03,0.0,0,785
2017-04-05,4,05,95,14,4,2,2017,44.9,40.2,1010.5,7.2,12.7,27.0,0.12,0.0,0,633
2017-03-07,3,07,66,10,3,1,2017,54.5,39.4,1008.8,9.3,18.8,28.0,0.31,0.0,0,682
2017-01-23,2,23,23,4,1,1,2017,40.7,34.4,1007.1,9.2,9.6,17.1,0.0,0.0,0,789
2017-05-21,1,21,141,20,5,2,2017,62.1,54.3,1012.7,8.8,9.8,17.1,0.4,0.0,0,791
2017-10-13,6,13,286,41,10,4,2017,62.1,55.4,1019.5,8.3,6.2,9.9,0.0,0.0,0,768
2017-07-12,4,12,193,28,7,3,2017,77.3,70.8,1011.5,9.4,8.2,13.0,0.05,0.0,0,691
2017-06-19,2,19,170,25,6,2,2017,70.7,56.0,1008.5,10.0,8.1,15.9,0.0,0.0,0,745
2017-10-22,1,22,295,42,10,4,2017,66.0,56.6,1014.3,8.6,12.5,21.0,0.0,0.0,0,738
2017-05-27,7,27,147,21,5,2,2017,63.4,55.2,1011.2,9.8,6.7,12.0,0.26,0.0,0,800
2017-01-13,6,13,13,2,1,1,2017,22.9,11.1,1038.7,10.0,8.8,14.0,0.03,0.0,0,799
2017-12-23,7,23,357,51,12,4,2017,32.8,22.7,1019.4,8.4,9.3,14.0,0.0,0.0,0,714
2017-06-13,3,13,164,24,6,2,2017,80.3,64.5,1013.0,10.0,6.7,15.9,0.0,0.0,0,807
2017-10-12,5,12,285,41,10,4,2017,58.1,53.5,1020.9,9.2,6.9,13.0,0.16,0.0,0,765
2017-01-27,6,27,27,4,1,1,2017,29.0,19.5,1013.7,9.7,11.7,15.9,0.0,0.0,0,783
2017-06-30,6,30,181,26,6,2,2017,73.7,67.5,1009.2,8.8,6.0,12.0,0.21,0.0,0,778
2017-03-19,1,19,78,11,3,1,2017,41.5,30.6,1027.0,10.0,5.2,9.9,0.0,0.0,0,604
2017-01-04,4,04,4,1,1,1,2017,19.1,7.3,1017.3,9.8,14.2,19.0,0.01,0.0,0,612
2017-12-22,6,22,356,51,12,4,2017,38.7,31.5,1015.6,7.0,6.6,9.9,0.0,0.0,0,784
2017-11-07,3,07,311,45,11,4,2017,43.4,33.4,1026.2,10.0,10.3,15.0,0.0,0.0,0,676
2017-03-18,7,18,77,11,3,1,2017,42.4,31.8,1019.7,9.8,12.1,19.0,0.0,0.0,0,674
2017-06-29,5,29,180,26,6,2,2017,76.2,64.7,1008.1,9.9,11.5,19.0,0.24,0.0,0,776
2017-07-14,6,14,195,28,7,3,2017,72.2,61.0,1017.6,9.9,7.6,11.1,0.0,0.0,0,798
2017-11-13,2,13,317,46,11,4,2017,37.9,34.4,1031.6,6.3,5.2,8.9,0.09,0.0,0,718
2017-05-18,5,18,138,20,5,2,2017,75.5,59.6,1005.3,9.5,16.6,27.0,0.48,0.0,0,775
2017-05-22,2,22,142,21,5,2,2017,59.1,43.6,1015.6,10.0,12.1,19.0,0.07,0.0,0,795
2017-08-04,6,04,216,31,8,3,2017,62.9,55.2,1011.0,10.0,12.4,25.1,0.66,0.0,0,924
2017-12-05,3,05,339,49,12,4,2017,41.3,26.8,1009.2,9.9,22.4,29.9,0.01,0.0,0,710
2017-12-11,2,11,345,50,12,4,2017,31.5,21.9,1014.3,9.9,6.5,11.1,0.0,0.0,0,739
2017-01-09,2,09,9,2,1,1,2017,23.1,10.7,1028.9,9.3,10.4,17.1,0.0,0.0,0,712
2017-06-15,5,15,166,24,6,2,2017,77.2,64.8,1009.2,10.0,7.9,15.0,1.05,0.0,0,823
2017-06-17,7,17,168,24,6,2,2017,80.5,67.5,1003.2,10.0,9.1,15.9,0.02,0.0,0,826
2017-11-01,4,01,305,44,11,4,2017,39.8,29.6,1017.5,9.3,6.8,13.0,0.0,0.0,0,821
2017-03-12,1,12,71,10,3,1,2017,27.1,1.0,1032.2,10.0,5.7,13.0,0.0,0.0,0,553
2017-07-02,1,02,183,26,7,3,2017,75.4,57.3,1015.4,10.0,7.4,15.9,0.0,0.0,0,780
2017-01-14,7,14,14,2,1,1,2017,30.1,18.4,1035.0,10.0,5.4,11.1,0.0,0.0,0,685
2017-05-26,6,26,146,21,5,2,2017,60.8,52.8,1009.1,9.7,5.4,12.0,0.0,0.0,0,767
2017-09-01,6,01,244,35,9,3,2017,64.5,49.8,1020.6,9.8,12.7,15.9,0.0,0.0,0,920
2017-03-05,1,05,64,9,3,1,2017,42.4,28.6,1025.2,10.0,12.1,18.1,0.0,0.0,0,662
2017-08-18,6,18,230,33,8,3,2017,75.1,62.4,1008.7,10.0,10.3,18.1,0.07,0.0,0,858
2017-05-31,4,31,151,22,5,2,2017,64.8,45.1,1014.3,10.0,8.3,15.0,0.0,0.0,0,739
2017-08-28,2,28,240,35,8,3,2017,70.6,61.1,1015.9,9.7,4.6,9.9,0.16,0.0,0,688
2017-12-20,4,20,354,51,12,4,2017,35.1,19.4,1020.4,10.0,8.0,9.9,0.0,0.0,0,704
2017-10-29,1,29,302,43,10,4,2017,40.0,27.8,1012.5,10.0,7.6,13.0,0.01,0.0,0,696
2017-10-25,4,25,298,43,10,4,2017,44.8,33.6,1008.7,10.0,7.0,12.0,0.43,0.0,0,714
2017-12-25,2,25,359,52,12,4,2017,17.0,8.5,1024.0,8.9,12.9,19.0,0.08,2.0,0,394
2017-05-28,1,28,148,21,5,2,2017,67.0,56.4,1007.3,9.9,5.2,15.0,0.0,0.0,0,705
2017-06-16,6,16,167,24,6,2,2017,77.8,62.2,1008.3,10.0,9.4,18.1,0.06,0.0,0,834
2017-06-22,5,22,173,25,6,2,2017,79.3,66.3,1009.3,10.0,10.1,17.1,0.0,0.0,0,819
2017-09-27,4,27,270,39,9,3,2017,70.8,54.9,1016.6,10.0,10.1,15.0,0.0,0.0,0,726
2017-11-23,5,23,327,47,11,4,2017,37.2,21.7,1019.2,10.0,8.0,15.0,0.0,0.0,0,543
2017-08-01,3,01,213,31,8,3,2017,77.9,62.5,1017.7,10.0,4.0,11.1,0.0,0.0,0,959
2017-09-18,2,18,261,38,9,3,2017,69.2,56.5,1017.9,10.0,7.5,12.0,0.0,0.0,0,772
2017-06-11,1,11,162,23,6,2,2017,82.1,57.6,1011.3,10.0,13.8,17.1,0.0,0.0,0,813
2017-01-07,7,07,7,1,1,1,2017,8.3,-5.4,1034.1,10.0,7.8,15.0,0.0,0.0,0,618
2017-02-04,7,04,35,5,2,1,2017,24.1,5.3,1028.6,10.0,10.7,18.1,0.0,0.0,0,638
2017-07-01,7,01,182,26,7,3,2017,76.3,61.2,1010.8,10.0,8.8,17.1,0.01,0.0,0,935
2017-10-21,7,21,294,42,10,4,2017,68.6,51.9,1016.8,10.0,11.3,18.1,0.0,0.0,0,814
2017-10-02,2,02,275,40,10,4,2017,70.5,47.5,1020.0,10.0,9.0,15.0,0.0,0.0,0,752
2017-08-27,1,27,239,34,8,3,2017,70.3,54.2,1019.6,10.0,7.4,9.9,0.0,0.0,0,755
2017-01-06,6,06,6,1,1,1,2017,5.9,-7.2,1025.0,10.0,8.7,11.1,0.0,0.0,0,601
2017-10-09,2,09,282,41,10,4,2017,67.5,51.8,1010.1,10.0,3.2,8.0,0.0,0.0,0,746
2017-11-27,2,27,331,48,11,4,2017,46.3,34.2,1017.4,10.0,4.5,8.0,0.0,0.0,0,774
2017-04-01,7,01,91,13,4,2,2017,44.2,27.9,1021.5,10.0,5.6,14.0,0.0,0.0,0,826
2017-07-29,7,29,210,30,7,3,2017,72.7,54.5,1018.0,10.0,11.4,15.9,0.0,0.0,0,800
2017-06-25,1,25,176,25,6,2,2017,65.4,46.6,1017.9,10.0,11.0,17.1,0.0,0.0,0,795
